,sa,timedifference,sequence no,length
430,84:2e:27:6b:53:df,2093.742143258,2671,158
431,84:2e:27:6b:53:df,2093.743601622,2672,158
432,84:2e:27:6b:53:df,2093.745379764,2673,158
433,84:2e:27:6b:53:df,2093.746933338,2674,158
434,84:2e:27:6b:53:df,2093.762197317,2675,158
435,84:2e:27:6b:53:df,2093.843526151,2687,158
436,84:2e:27:6b:53:df,2093.845354013,2688,158
437,84:2e:27:6b:53:df,2093.8487711059997,2689,158
438,84:2e:27:6b:53:df,2093.851740731,2691,158
439,84:2e:27:6b:53:df,2093.856214215,2694,158
440,84:2e:27:6b:53:df,2093.911170688,2703,158
441,84:2e:27:6b:53:df,2093.9130393699998,2704,158
442,84:2e:27:6b:53:df,2093.936270288,2710,158
443,84:2e:27:6b:53:df,2093.998082563,2720,158
444,84:2e:27:6b:53:df,2093.999684884,2721,158
445,84:2e:27:6b:53:df,2094.0210413219997,2726,158
446,84:2e:27:6b:53:df,2094.166848885,2751,158
447,84:2e:27:6b:53:df,2094.1721144440003,2754,158
448,84:2e:27:6b:53:df,2094.187872199,2755,158
449,84:2e:27:6b:53:df,2094.189309178,2756,158
450,84:2e:27:6b:53:df,2094.190722353,2757,158
451,84:2e:27:6b:53:df,2094.192388386,2758,158
452,84:2e:27:6b:53:df,2094.256342489,2769,158
453,84:2e:27:6b:53:df,2094.258016421,2770,158
454,84:2e:27:6b:53:df,2096.563549591,2855,158
455,84:2e:27:6b:53:df,2096.607322671,2857,158
456,84:2e:27:6b:53:df,2096.623771062,2858,158
457,84:2e:27:6b:53:df,2096.643999253,2859,158
534,84:2e:27:6b:53:df,2258.060149414,6774,158
535,84:2e:27:6b:53:df,2258.09661495,6781,158
536,84:2e:27:6b:53:df,2258.097982068,6782,158
537,84:2e:27:6b:53:df,2258.111847714,6783,158
538,84:2e:27:6b:53:df,2258.113246017,6784,158
539,84:2e:27:6b:53:df,2258.116264421,6786,158
540,84:2e:27:6b:53:df,2258.132599181,6787,158
541,84:2e:27:6b:53:df,2258.134190532,6788,158
542,84:2e:27:6b:53:df,2258.136170676,6789,158
543,84:2e:27:6b:53:df,2258.137590163,6790,158
548,84:2e:27:6b:53:df,2258.2073999699996,6802,158
553,84:2e:27:6b:53:df,2258.523769136,6861,158
556,84:2e:27:6b:53:df,2258.561353773,6867,158
