,sa,timedifference,sequence no,length
158,84:2e:27:6b:53:df,625.268248029,8205,158
159,84:2e:27:6b:53:df,625.269623312,8206,158
160,84:2e:27:6b:53:df,625.276543756,8208,158
161,84:2e:27:6b:53:df,625.2882744200001,8210,158
162,84:2e:27:6b:53:df,625.3119559510001,8215,158
163,84:2e:27:6b:53:df,625.412732085,8233,158
164,84:2e:27:6b:53:df,625.414127228,8234,158
165,84:2e:27:6b:53:df,625.415871654,8235,158
166,84:2e:27:6b:53:df,625.417324902,8236,158
181,84:2e:27:6b:53:df,631.016380368,8388,158
182,84:2e:27:6b:53:df,631.017777411,8389,158
183,84:2e:27:6b:53:df,631.0191773250001,8390,158
184,84:2e:27:6b:53:df,631.020481233,8391,158
185,84:2e:27:6b:53:df,631.037462313,8392,158
186,84:2e:27:6b:53:df,631.038739193,8393,158
187,84:2e:27:6b:53:df,631.0401272400001,8394,158
188,84:2e:27:6b:53:df,631.041582713,8395,158
189,84:2e:27:6b:53:df,631.39151372,8438,158
190,84:2e:27:6b:53:df,638.928829701,8595,158
191,84:2e:27:6b:53:df,638.930285284,8596,158
192,84:2e:27:6b:53:df,638.953995998,8602,158
193,84:2e:27:6b:53:df,638.973019697,8605,158
194,84:2e:27:6b:53:df,638.989892351,8607,158
195,84:2e:27:6b:53:df,638.991275928,8608,158
196,84:2e:27:6b:53:df,638.992718842,8609,158
197,84:2e:27:6b:53:df,638.9941841570001,8610,158
198,84:2e:27:6b:53:df,639.011969766,8612,158
199,84:2e:27:6b:53:df,639.013364499,8613,158
200,84:2e:27:6b:53:df,639.014717049,8614,158
201,84:2e:27:6b:53:df,639.030687213,8615,158
202,84:2e:27:6b:53:df,639.034887412,8618,158
203,84:2e:27:6b:53:df,639.0516363060001,8619,158
204,84:2e:27:6b:53:df,639.05303828,8620,158
205,84:2e:27:6b:53:df,639.054590948,8621,158
206,84:2e:27:6b:53:df,639.055934006,8622,158
207,84:2e:27:6b:53:df,639.0754143700001,8625,158
208,84:2e:27:6b:53:df,639.101381803,8629,158
209,84:2e:27:6b:53:df,639.1027797410001,8630,158
210,84:2e:27:6b:53:df,639.114465959,8633,158
238,84:2e:27:6b:53:df,909.803422845,12349,158
239,84:2e:27:6b:53:df,909.804816475,12350,158
240,84:2e:27:6b:53:df,909.807918427,12351,158
241,84:2e:27:6b:53:df,909.8096920600001,12352,158
242,84:2e:27:6b:53:df,909.822921642,12353,158
243,84:2e:27:6b:53:df,909.824316099,12354,158
244,84:2e:27:6b:53:df,909.8259981350001,12355,158
245,84:2e:27:6b:53:df,909.827872461,12356,158
246,84:2e:27:6b:53:df,909.8897754830001,12366,158
247,84:2e:27:6b:53:df,909.893020751,12367,158
248,84:2e:27:6b:53:df,909.9540913650001,12379,158
249,84:2e:27:6b:53:df,909.9558218830001,12380,158
255,84:2e:27:6b:53:df,911.750590469,12409,158
256,84:2e:27:6b:53:df,911.751999885,12410,158
257,84:2e:27:6b:53:df,911.753384845,12411,158
258,84:2e:27:6b:53:df,911.7546357000001,12412,158
259,84:2e:27:6b:53:df,911.771029756,12413,158
260,84:2e:27:6b:53:df,911.77242548,12414,158
261,84:2e:27:6b:53:df,911.773823694,12415,158
262,84:2e:27:6b:53:df,911.775194081,12416,158
