,sa,timedifference,sequence no,length
1056,84:2e:27:6b:53:df,4846.430233211,50025,158
1057,84:2e:27:6b:53:df,4846.431654032999,50026,158
1058,84:2e:27:6b:53:df,4846.433070511,50027,158
1059,84:2e:27:6b:53:df,4846.434567139,50028,158
1060,84:2e:27:6b:53:df,4974.591350655,50336,158
1061,84:2e:27:6b:53:df,4974.595517256999,50339,158
1062,84:2e:27:6b:53:df,4974.612368411999,50341,158
1063,84:2e:27:6b:53:df,4974.633186331,50345,158
1064,84:2e:27:6b:53:df,4974.637387477999,50348,158
1065,84:2e:27:6b:53:df,4974.657219465,50351,158
1066,84:2e:27:6b:53:df,4974.661134491,50352,158
1067,84:2e:27:6b:53:df,4974.674907252999,50353,158
1068,84:2e:27:6b:53:df,4974.676297415,50354,158
1071,84:2e:27:6b:53:df,5133.6462016059995,53261,158
1072,84:2e:27:6b:53:df,5133.6476712819995,53262,158
1073,84:2e:27:6b:53:df,5133.649546674999,53263,158
1074,84:2e:27:6b:53:df,5133.651375365,53264,158
1075,84:2e:27:6b:53:df,5133.920565064,53313,158
1076,84:2e:27:6b:53:df,5133.921942342,53314,158
1077,84:2e:27:6b:53:df,5133.923767689,53315,158
1078,84:2e:27:6b:53:df,5133.92550583,53316,158
1089,84:2e:27:6b:53:df,5136.324554641999,53402,158
1090,84:2e:27:6b:53:df,5136.325952601999,53403,158
1091,84:2e:27:6b:53:df,5136.328656639999,53405,158
1093,84:2e:27:6b:53:df,5136.344883767999,53406,158
1094,84:2e:27:6b:53:df,5136.346259917999,53407,158
1097,84:2e:27:6b:53:df,5136.417607306,53415,158
1098,84:2e:27:6b:53:df,5136.4366372449995,53418,158
1099,84:2e:27:6b:53:df,5136.457085439999,53421,158
1100,84:2e:27:6b:53:df,5136.477410752,53425,158
1101,84:2e:27:6b:53:df,5136.478829144,53426,158
1102,84:2e:27:6b:53:df,5136.6806341209995,53451,158
1109,84:2e:27:6b:53:df,5141.585661892999,53590,158
1110,84:2e:27:6b:53:df,5141.736860267999,53611,158
1111,84:2e:27:6b:53:df,5141.738205035,53612,158
1112,84:2e:27:6b:53:df,5141.739627596,53613,158
1113,84:2e:27:6b:53:df,5141.740958266,53614,158
1114,84:2e:27:6b:53:df,5141.75739371,53615,158
1115,84:2e:27:6b:53:df,5141.760090316,53616,158
1116,84:2e:27:6b:53:df,5141.763084724,53617,158
1117,84:2e:27:6b:53:df,5141.765287814,53618,158
1118,84:2e:27:6b:53:df,5142.330285673999,53695,158
1119,84:2e:27:6b:53:df,5142.333140399999,53697,158
1128,84:2e:27:6b:53:df,5202.866858707999,54029,158
1129,84:2e:27:6b:53:df,5202.906190729999,54050,158
1130,84:2e:27:6b:53:df,5202.943403535,54058,158
