,sa,timedifference,sequence no,length
621,84:2e:27:6b:53:df,2423.837668599,10867,158
622,84:2e:27:6b:53:df,2423.903142392,10880,158
623,84:2e:27:6b:53:df,2423.907710865,10882,158
624,84:2e:27:6b:53:df,2423.923335367,10884,158
625,84:2e:27:6b:53:df,2423.9250598609997,10885,158
626,84:2e:27:6b:53:df,2423.926704555,10886,158
627,84:2e:27:6b:53:df,2423.944928507,10888,158
628,84:2e:27:6b:53:df,2423.966241249,10893,158
629,84:2e:27:6b:53:df,2424.247641308,10943,158
630,84:2e:27:6b:53:df,2424.249959052,10944,158
631,84:2e:27:6b:53:df,2424.2821358449996,10949,158
639,84:2e:27:6b:53:df,2426.675702722,11047,158
640,84:2e:27:6b:53:df,2426.6951334309997,11048,158
704,84:2e:27:6b:53:df,2563.1918071640002,14967,158
705,84:2e:27:6b:53:df,2563.193395713,14968,158
706,84:2e:27:6b:53:df,2563.196815343,14969,158
707,84:2e:27:6b:53:df,2563.198661928,14970,158
708,84:2e:27:6b:53:df,2563.214401762,14971,158
709,84:2e:27:6b:53:df,2563.219486272,14973,158
710,84:2e:27:6b:53:df,2563.221194623,14974,158
711,84:2e:27:6b:53:df,2563.23925813,14976,158
712,84:2e:27:6b:53:df,2563.242684986,14978,158
713,84:2e:27:6b:53:df,2563.255863814,14979,158
714,84:2e:27:6b:53:df,2563.2600547899997,14982,158
715,84:2e:27:6b:53:df,2563.364307747,14999,158
716,84:2e:27:6b:53:df,2563.368622199,15002,158
717,84:2e:27:6b:53:df,2563.449403818,15015,158
718,84:2e:27:6b:53:df,2563.469715287,15019,158
719,84:2e:27:6b:53:df,2563.472736711,15021,158
720,84:2e:27:6b:53:df,2563.523212224,15029,158
721,84:2e:27:6b:53:df,2563.528161111,15030,158
722,84:2e:27:6b:53:df,2563.5557911399997,15036,158
723,84:2e:27:6b:53:df,2563.576742833,15039,158
772,84:2e:27:6b:53:df,2691.485256279,19059,158
773,84:2e:27:6b:53:df,2691.509416709,19063,158
774,84:2e:27:6b:53:df,2691.511877023,19064,158
775,84:2e:27:6b:53:df,2691.513351659,19065,158
776,84:2e:27:6b:53:df,2691.515196045,19066,158
777,84:2e:27:6b:53:df,2691.529426191,19067,158
778,84:2e:27:6b:53:df,2691.530742903,19068,158
779,84:2e:27:6b:53:df,2691.532348852,19069,158
780,84:2e:27:6b:53:df,2691.5340626409998,19070,158
781,84:2e:27:6b:53:df,2691.699273756,19099,158
782,84:2e:27:6b:53:df,2691.706051958,19102,158
783,84:2e:27:6b:53:df,2691.766207802,19111,158
784,84:2e:27:6b:53:df,2691.768001135,19112,158
785,84:2e:27:6b:53:df,2691.7693974199997,19113,158
786,84:2e:27:6b:53:df,2691.771024925,19114,158
787,84:2e:27:6b:53:df,2691.7877273169997,19115,158
788,84:2e:27:6b:53:df,2691.790196872,19116,158
789,84:2e:27:6b:53:df,2691.791896197,19117,158
790,84:2e:27:6b:53:df,2691.793648515,19118,158
791,84:2e:27:6b:53:df,2691.918142253,19141,158
799,84:2e:27:6b:53:df,2694.620584346,19262,190
800,84:2e:27:6b:53:df,2694.6222496329997,19263,190
801,84:2e:27:6b:53:df,2694.6300788179997,19266,190
802,84:2e:27:6b:53:df,2694.6317533160004,19267,190
803,84:2e:27:6b:53:df,2694.633425759,19268,190
804,84:2e:27:6b:53:df,2694.6351015560003,19269,190
805,84:2e:27:6b:53:df,2694.8751328129997,19296,190
806,84:2e:27:6b:53:df,2694.876799113,19297,190
807,84:2e:27:6b:53:df,2694.8801492810003,19299,190
808,84:2e:27:6b:53:df,2694.89089767,19300,190
809,84:2e:27:6b:53:df,2694.8963523999996,19303,190
810,84:2e:27:6b:53:df,2695.006381315,19314,190
811,84:2e:27:6b:53:df,2695.008048967,19315,190
812,84:2e:27:6b:53:df,2695.0097752399997,19316,190
813,84:2e:27:6b:53:df,2695.011374284,19317,190
814,84:2e:27:6b:53:df,2695.026749089,19318,190
815,84:2e:27:6b:53:df,2695.0283992610002,19319,190
816,84:2e:27:6b:53:df,2695.0301994449997,19320,190
817,84:2e:27:6b:53:df,2695.0318474210003,19321,190
906,84:2e:27:6b:53:df,2885.2657027079995,23170,158
907,84:2e:27:6b:53:df,2885.282207033,23172,158
908,84:2e:27:6b:53:df,2885.345198743,23183,158
909,84:2e:27:6b:53:df,2885.349522591,23185,158
910,84:2e:27:6b:53:df,2885.3512582099997,23186,158
911,84:2e:27:6b:53:df,2885.366879234,23188,158
912,84:2e:27:6b:53:df,2885.3687962779995,23189,158
913,84:2e:27:6b:53:df,2885.370386731,23190,158
914,84:2e:27:6b:53:df,2885.5161763029996,23215,158
915,84:2e:27:6b:53:df,2885.5175727690003,23216,158
916,84:2e:27:6b:53:df,2885.5193453179995,23217,158
917,84:2e:27:6b:53:df,2885.5208213879996,23218,158
918,84:2e:27:6b:53:df,2885.536819839,23219,158
919,84:2e:27:6b:53:df,2885.538238692,23220,158
920,84:2e:27:6b:53:df,2885.643373717,23239,158
921,84:2e:27:6b:53:df,2885.653051337,23242,158
922,84:2e:27:6b:53:df,2885.666572676,23245,158
947,84:2e:27:6b:53:df,2893.213552179,23334,158
948,84:2e:27:6b:53:df,2893.2308045110003,23338,158
949,84:2e:27:6b:53:df,2893.2323034290002,23339,158
