,sa,timedifference,sequence no,length
0,18:83:31:9b:75:ad,0.0,0,159
1,18:83:31:9b:75:ad,0.019919810000001092,1,159
2,18:83:31:9b:75:ad,0.25659664300000173,12,159
3,18:83:31:9b:75:ad,0.27679252000000076,13,159
4,18:83:31:9b:75:ad,0.4473126880000038,21,159
5,18:83:31:9b:75:ad,0.5128747640000029,24,159
6,18:83:31:9b:75:ad,0.5330925380000018,25,159
14,18:83:31:9b:75:ad,17.026767448000005,96,157
20,18:83:31:9b:75:ad,17.587462672000004,121,157
21,18:83:31:9b:75:ad,17.60801346,122,157
22,18:83:31:9b:75:ad,17.745763843000002,128,157
76,18:83:31:9b:75:ad,344.810358042,4096,159
77,18:83:31:9b:75:ad,344.830068233,4097,159
78,18:83:31:9b:75:ad,345.067357626,4108,159
79,18:83:31:9b:75:ad,345.08696742300003,4109,159
80,18:83:31:9b:75:ad,345.32291757300004,4120,159
81,18:83:31:9b:75:ad,345.343252753,4121,159
84,18:83:31:9b:75:ad,353.16345033700003,4153,159
93,18:83:31:9b:75:ad,355.78907815599996,4180,159
103,18:83:31:9b:75:ad,357.83436174800005,4190,157
106,18:83:31:9b:75:ad,357.9928108,4198,157
107,18:83:31:9b:75:ad,358.012776145,4199,157
108,18:83:31:9b:75:ad,358.26266270900004,4210,157
111,18:83:31:9b:75:ad,358.396065878,4216,157
112,18:83:31:9b:75:ad,358.41588948,4217,157
