wlan.sa,frame.time_relative,wlan.seq,wlan.ssid,frame.len
72:06:d1:d0:74:2a,2351.109559200,608,,94
72:06:d1:d0:74:2a,2351.158563048,610,,94
80:8c:97:be:72:fc,2398.949524946,3609,,251
80:8c:97:be:72:fc,2403.687320224,3735,,251
72:8a:1c:d8:50:45,2414.081279913,617,,94
72:8a:1c:d8:50:45,2414.226716932,623,,94
72:8a:1c:d8:50:45,2414.251319077,624,,94
72:8a:1c:d8:50:45,2414.274893018,625,,94
80:8c:97:be:72:fc,2439.050533805,478,,251
80:8c:97:be:72:fc,2450.982182801,762,,251
80:8c:97:be:72:fc,2450.984258040,763,,251
80:8c:97:be:72:fc,2451.710475690,791,,251
80:8c:97:be:72:fc,2451.714883231,793,,251
80:8c:97:be:72:fc,2470.209876139,1271,,251
72:8a:1c:d8:50:45,2477.029600716,629,,94
72:8a:1c:d8:50:45,2477.053208299,630,,94
72:8a:1c:d8:50:45,2477.102321786,632,,94
72:8a:1c:d8:50:45,2477.125916098,633,,94
80:8c:97:be:72:fc,2499.010327898,1914,,251
80:8c:97:be:72:fc,2503.739290663,2040,,251
72:8a:1c:d8:50:45,2540.109225468,641,,94
72:8a:1c:d8:50:45,2540.206382504,645,,94
72:8a:1c:d8:50:45,2540.230929842,646,,94
72:8a:1c:d8:50:45,2540.254656856,647,,94
80:8c:97:be:72:fc,2543.836643025,3002,,251
80:8c:97:be:72:fc,2543.850675470,3003,,251
80:8c:97:be:72:fc,2551.762238494,3191,,251
80:8c:97:be:72:fc,2551.764309559,3192,,251
80:8c:97:be:72:fc,2571.626526560,3665,,251
80:8c:97:be:72:fc,2595.863543882,154,,251
72:8a:1c:d8:50:45,2603.021334796,649,,94
80:8c:97:be:72:fc,2603.060695849,313,,251
72:8a:1c:d8:50:45,2603.144211314,654,,94
80:8c:97:be:72:fc,2623.666871968,817,,251
f8:e6:1a:f1:d6:49,2628.284702750,98,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,2631.398199782,197,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,2631.582181386,211,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,2631.583497341,212,,157
f8:e6:1a:f1:d6:49,2631.602075557,213,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,2631.603348933,214,,157
72:8a:1c:d8:50:45,2666.158225596,667,,94
72:8a:1c:d8:50:45,2666.182768209,668,,94
72:8a:1c:d8:50:45,2666.206471743,669,,94
80:8c:97:be:72:fc,2703.850243559,2744,,251
f6:5c:87:0c:74:90,2729.133876434,673,,94
f6:5c:87:0c:74:90,2729.206700807,676,,94
f6:5c:87:0c:74:90,2729.230305744,677,,94
f6:5c:87:0c:74:90,2729.254822457,678,,94
80:8c:97:be:72:fc,2731.640057943,3407,,251
80:8c:97:be:72:fc,2747.946396479,3802,,251
80:8c:97:be:72:fc,2767.811373837,181,,251
80:8c:97:be:72:fc,2775.741056953,369,,251
f6:5c:87:0c:74:90,2792.178557616,688,,94
f6:5c:87:0c:74:90,2792.227660563,690,,94
f6:5c:87:0c:74:90,2792.275674154,692,,94
80:8c:97:be:72:fc,2815.251352059,1335,,251
80:8c:97:be:72:fc,2847.997495099,2107,,251
f6:5c:87:0c:74:90,2855.085318289,695,,94
f6:5c:87:0c:74:90,2855.230739359,701,,94
80:8c:97:be:72:fc,2855.931088689,2296,,251
80:8c:97:be:72:fc,2883.729116797,2959,,251
80:8c:97:be:72:fc,2900.021697768,3354,,251
80:8c:97:be:72:fc,2907.953291653,3543,,251
80:8c:97:be:72:fc,2907.955458599,3544,,251
f6:5c:87:0c:74:90,2918.178659269,710,,94
f6:5c:87:0c:74:90,2918.227995541,712,,94
f6:5c:87:0c:74:90,2918.275791924,714,,94
80:8c:97:be:72:fc,2927.821844335,4018,,251
80:8c:97:be:72:fc,2948.049919768,411,,251
80:8c:97:be:72:fc,2948.069391372,412,,251
80:8c:97:be:72:fc,2955.976797965,599,,251
f8:e6:1a:f1:d6:49,2957.784071820,749,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,2957.785367032,750,,157
f8:e6:1a:f1:d6:49,2957.803853345,751,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,2957.805141456,752,,157
80:8c:97:be:72:fc,2967.911300888,885,,251
f6:5c:87:0c:74:90,2981.001325045,715,,94
f6:5c:87:0c:74:90,2981.050286355,717,,94
f6:5c:87:0c:74:90,2981.146702404,721,,94
f6:5c:87:0c:74:90,2981.195698154,723,,94
f6:5c:87:0c:74:90,2981.244012023,725,,94
80:8c:97:be:72:fc,2983.771118960,1262,,251
80:8c:97:be:72:fc,2983.775401873,1264,,251
80:8c:97:be:72:fc,3000.075253239,1658,,251
82:2c:a0:3b:a4:42,3044.149659841,730,,94
82:2c:a0:3b:a4:42,3044.197940438,732,,94
82:2c:a0:3b:a4:42,3044.246837860,734,,94
82:2c:a0:3b:a4:42,3044.295083171,736,,94
80:8c:97:be:72:fc,3060.028246702,3095,,251
80:8c:97:be:72:fc,3060.030405424,3096,,251
80:8c:97:be:72:fc,3071.966245617,3382,,251
80:8c:97:be:72:fc,3079.896553040,3570,,251
80:8c:97:be:72:fc,3087.821946823,3758,,251
80:8c:97:be:72:fc,3100.147721167,4060,,251
82:2c:a0:3b:a4:42,3107.036198561,737,,94
82:2c:a0:3b:a4:42,3107.085141218,739,,94
82:2c:a0:3b:a4:42,3107.133267704,741,,94
82:2c:a0:3b:a4:42,3107.181553834,743,,94
82:2c:a0:3b:a4:42,3107.230555056,745,,94
80:8c:97:be:72:fc,3107.328803453,123,,251
80:8c:97:be:72:fc,3108.055376349,151,,251
80:8c:97:be:72:fc,3108.063755409,152,,251
80:8c:97:be:72:fc,3147.418040109,1084,,251
80:8c:97:be:72:fc,3160.083961185,1401,,251
82:2c:a0:3b:a4:42,3170.154585828,754,,94
82:2c:a0:3b:a4:42,3170.203592843,756,,94
82:2c:a0:3b:a4:42,3170.254579041,758,,94
80:8c:97:be:72:fc,3179.942032271,1875,,251
80:8c:97:be:72:fc,3200.171255499,2363,,251
80:8c:97:be:72:fc,3220.036731599,2838,,251
f8:e6:1a:f1:d6:49,3228.192682189,1117,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,3228.193919818,1118,,157
f8:e6:1a:f1:d6:49,3228.213136623,1119,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,3228.214443898,1120,,157
82:2c:a0:3b:a4:42,3233.033324671,759,,94
82:2c:a0:3b:a4:42,3233.082319049,761,,94
82:2c:a0:3b:a4:42,3233.130483868,763,,94
82:2c:a0:3b:a4:42,3233.178744383,765,,94
82:2c:a0:3b:a4:42,3233.227653578,767,,94
80:8c:97:be:72:fc,3252.200521053,3611,,251
f8:e6:1a:f1:d6:49,3257.791906719,1270,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,3257.793194363,1271,,157
f8:e6:1a:f1:d6:49,3257.812384106,1272,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,3257.813671109,1273,,157
82:2c:a0:3b:a4:42,3296.018739735,770,,94
82:2c:a0:3b:a4:42,3296.163996601,776,,94
82:2c:a0:3b:a4:42,3296.213090492,778,,94
80:8c:97:be:72:fc,3312.146413162,951,,251
96:29:14:58:80:04,3359.076695209,781,,94
96:29:14:58:80:04,3359.100991344,782,,94
96:29:14:58:80:04,3359.125684971,783,,94
96:29:14:58:80:04,3359.173839532,785,,94
96:29:14:58:80:04,3359.222105280,787,,94
96:29:14:58:80:04,3359.271123551,789,,94
96:29:14:58:80:04,3359.319248955,791,,94
80:8c:97:be:72:fc,3359.457830536,2075,,251
80:8c:97:be:72:fc,3360.183559372,2103,,251
80:8c:97:be:72:fc,3399.536415030,3037,,251
80:8c:97:be:72:fc,3404.260276847,3162,,251
80:8c:97:be:72:fc,3404.268865095,3164,,251
80:8c:97:be:72:fc,3415.445737546,3452,,251
96:29:14:58:80:04,3422.033092929,792,,94
96:29:14:58:80:04,3422.178536095,798,,94
96:29:14:58:80:04,3422.276835605,802,,94
80:8c:97:be:72:fc,3459.488233936,378,,251
96:29:14:58:80:04,3485.033336291,803,,94
96:29:14:58:80:04,3485.082267110,805,,94
96:29:14:58:80:04,3485.130396719,807,,94
96:29:14:58:80:04,3485.178689589,809,,94
96:29:14:58:80:04,3485.228873498,811,,94
96:29:14:58:80:04,3485.275703936,813,,94
80:8c:97:be:72:fc,3504.322654617,1468,,251
80:8c:97:be:72:fc,3511.512389691,1625,,251
80:8c:97:be:72:fc,3512.244262589,1655,,251
80:8c:97:be:72:fc,3512.246367963,1656,,251
80:8c:97:be:72:fc,3512.248670807,1657,,251
80:8c:97:be:72:fc,3544.435420975,2431,,251
96:29:14:58:80:04,3547.989301661,814,,94
96:29:14:58:80:04,3548.159077876,821,,94
96:29:14:58:80:04,3548.183541612,822,,94
96:29:14:58:80:04,3548.231788431,824,,94
80:8c:97:be:72:fc,3604.390207180,3868,,251
96:29:14:58:80:04,3610.997275279,825,,94
96:29:14:58:80:04,3611.046213010,827,,94
96:29:14:58:80:04,3611.094356996,829,,94
96:29:14:58:80:04,3611.118938955,830,,94
96:29:14:58:80:04,3611.239651674,835,,94
80:8c:97:be:72:fc,3611.584006869,4027,,251
80:8c:97:be:72:fc,3612.315943013,4055,,251
da:c0:5d:e8:71:e8,3674.084989297,836,,94
