wlan.sa,frame.time_relative,wlan.seq,wlan.ssid,frame.len
0e:d8:36:91:3d:38,839.1540621910001,16729,NaN,94
0e:d8:36:91:3d:38,839.2023026910001,16731,NaN,94
0e:d8:36:91:3d:38,902.02450705,16736,NaN,94
0e:d8:36:91:3d:38,902.073452764,16738,NaN,94
0e:d8:36:91:3d:38,902.1215865519999,16740,NaN,94
0e:d8:36:91:3d:38,902.169850972,16742,NaN,94
0e:d8:36:91:3d:38,902.194314588,16743,NaN,94
0e:d8:36:91:3d:38,902.218884012,16744,NaN,94
0e:d8:36:91:3d:38,902.2670079630001,16746,NaN,94
0e:d8:36:91:3d:38,965.078544245,16749,NaN,94
0e:d8:36:91:3d:38,965.1266284530001,16751,NaN,94
0e:d8:36:91:3d:38,965.174951579,16753,NaN,94
0e:d8:36:91:3d:38,965.223971434,16755,NaN,94
0e:d8:36:91:3d:38,965.271983521,16757,NaN,94
0e:d8:36:91:3d:38,1028.082230705,16760,NaN,94
0e:d8:36:91:3d:38,1028.130359391,16762,NaN,94
0e:d8:36:91:3d:38,1028.178670028,16764,NaN,94
0e:d8:36:91:3d:38,1028.275803264,16768,NaN,94
0e:d8:36:91:3d:38,1091.179979307,16775,NaN,94
f8:e6:1a:f1:d6:49,1131.3207906989999,17636,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1131.32214616,17637,NaN,157
f8:e6:1a:f1:d6:49,1131.3418874469999,17638,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1131.343164607,17639,NaN,157
f8:e6:1a:f1:d6:49,1131.7468808239998,17662,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1131.748179223,17663,NaN,157
f8:e6:1a:f1:d6:49,1131.766484253,17664,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1131.767781374,17665,NaN,157
f6:84:ec:62:f1:fb,1154.072668447,20876,NaN,94
f6:84:ec:62:f1:fb,1154.121670839,20878,NaN,94
f6:84:ec:62:f1:fb,1154.169848098,20880,NaN,94
f6:84:ec:62:f1:fb,1154.218114397,20882,NaN,94
f6:84:ec:62:f1:fb,1154.268568124,20884,NaN,94
f6:84:ec:62:f1:fb,1154.315217855,20886,NaN,94
f6:84:ec:62:f1:fb,1217.060975965,20888,NaN,94
f6:84:ec:62:f1:fb,1217.085435461,20889,NaN,94
f6:84:ec:62:f1:fb,1217.13370185,20891,NaN,94
f6:84:ec:62:f1:fb,1217.181899305,20893,NaN,94
f6:84:ec:62:f1:fb,1217.230975135,20895,NaN,94
80:8c:97:be:72:fc,1222.5318045410002,24543,NaN,251
f8:e6:1a:f1:d6:49,1230.817841538,26009,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1230.819009131,26010,NaN,157
f8:e6:1a:f1:d6:49,1230.959828586,26020,NaN,157
f8:e6:1a:f1:d6:49,1231.1003948510001,26029,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1231.101782933,26030,NaN,157
f8:e6:1a:f1:d6:49,1231.120465324,26031,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1231.121758231,26032,NaN,157
f8:e6:1a:f1:d6:49,1231.4427385039999,26055,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1234.3878421660002,26131,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1234.38910805,26132,NaN,157
f8:e6:1a:f1:d6:49,1234.407837615,26133,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1234.409107258,26134,NaN,157
f8:e6:1a:f1:d6:49,1235.035860642,26179,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1247.486209482,26267,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1247.6718442889999,26278,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1247.673137275,26279,NaN,157
f8:e6:1a:f1:d6:49,1247.692473672,26280,T wifi zone_secure,157
