62:40:74:02:8c:4f,2763.725188263,312353,NaN,94
62:40:74:02:8c:4f,2763.7734330559997,312355,NaN,94
62:40:74:02:8c:4f,2763.870716574,312359,NaN,94
62:40:74:02:8c:4f,2826.741520608,320556,NaN,94
62:40:74:02:8c:4f,2826.7897942090003,320558,NaN,94
62:40:74:02:8c:4f,2826.838672452,320560,NaN,94
62:40:74:02:8c:4f,2826.886948198,320562,NaN,94
62:40:74:02:8c:4f,2826.9351968859996,320564,NaN,94
62:40:74:02:8c:4f,2889.7417970509996,324663,NaN,94
62:40:74:02:8c:4f,2889.790174251,324665,NaN,94
62:40:74:02:8c:4f,2889.935604843,324671,NaN,94
62:40:74:02:8c:4f,2952.74785985,328770,NaN,94
62:40:74:02:8c:4f,2952.794832175,328772,NaN,94
62:40:74:02:8c:4f,2952.843854546,328774,NaN,94
62:40:74:02:8c:4f,2952.893604919,328776,NaN,94
62:40:74:02:8c:4f,2952.91655807,328777,NaN,94
62:40:74:02:8c:4f,2952.940262181,328778,NaN,94
