aa:fb:bc:4c:c0:60,2133.6926648529998,267186,NaN,94
aa:fb:bc:4c:c0:60,2133.741635841,267188,NaN,94
aa:fb:bc:4c:c0:60,2133.789784528,267190,NaN,94
aa:fb:bc:4c:c0:60,2133.862476661,267193,NaN,94
aa:fb:bc:4c:c0:60,2196.717258659,271293,NaN,94
aa:fb:bc:4c:c0:60,2196.741669723,271294,NaN,94
aa:fb:bc:4c:c0:60,2196.766252544,271295,NaN,94
aa:fb:bc:4c:c0:60,2196.814378234,271297,NaN,94
aa:fb:bc:4c:c0:60,2196.86253936,271299,NaN,94
aa:fb:bc:4c:c0:60,2196.91160891,271301,NaN,94
aa:fb:bc:4c:c0:60,2196.959798893,271303,NaN,94
aa:fb:bc:4c:c0:60,2259.734069105,275402,NaN,94
aa:fb:bc:4c:c0:60,2259.9277257139997,275410,NaN,94
aa:fb:bc:4c:c0:60,2322.737456018,279508,NaN,94
aa:fb:bc:4c:c0:60,2322.785790626,279510,NaN,94
aa:fb:bc:4c:c0:60,2322.858564948,279513,NaN,94
aa:fb:bc:4c:c0:60,2322.907567668,279515,NaN,94
aa:fb:bc:4c:c0:60,2322.95571171,279517,NaN,94
