22:26:6e:96:fe:16,0.0,0,94
22:26:6e:96:fe:16,0.024437788000000182,1,94
22:26:6e:96:fe:16,0.07272462999998197,3,94
22:26:6e:96:fe:16,0.16979543999997304,7,94
22:26:6e:96:fe:16,0.19448033399999076,8,94
22:26:6e:96:fe:16,0.24261625099995854,10,94
22:26:6e:96:fe:16,62.964583842000025,12,94
22:26:6e:96:fe:16,63.012849405,14,94
22:26:6e:96:fe:16,63.110081605000005,18,94
22:26:6e:96:fe:16,63.158376110000006,20,94
22:26:6e:96:fe:16,125.98716889200006,25,94
22:26:6e:96:fe:16,126.084318526,29,94
22:26:6e:96:fe:16,126.13265794,31,94
22:26:6e:96:fe:16,188.99259119700008,34,94
22:26:6e:96:fe:16,189.04091614700002,36,94
22:26:6e:96:fe:16,189.089881887,38,94
22:26:6e:96:fe:16,189.13792877500003,40,94
22:26:6e:96:fe:16,189.18631317700005,42,94
22:26:6e:96:fe:16,251.96041167200002,44,94
22:26:6e:96:fe:16,251.9848219120001,45,94
22:26:6e:96:fe:16,252.08210909000007,49,94
22:26:6e:96:fe:16,252.10580473399995,50,94
22:26:6e:96:fe:16,252.13025635399998,51,94
