42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,0.0,4549.430722572,9,-79,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,15.0528,4564.483734665,9,-81,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,22.323218,4571.754267923,9,-81,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,29.696002,4579.127081309,9,-73,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,36.352018,4585.783256180,9,-79,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,37.785785,4587.217027269,9,-83,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,41.062409,4590.493606183,9,-85,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,41.380805,4590.812007741,9,-83,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,47.513957,4596.945250765,9,-87,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,48.332809,4597.764216920,9,-89,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,55.705609,4605.137108462,9,-87,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,55.808009,4605.239493243,9,-85,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,55.910409,4605.341901237,9,-87,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,59.391991,4608.823422005,9,-83,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,59.494418,4608.925889515,9,-85,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,59.596809,4609.028358297,9,-91,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,63.283669,4612.715238979,9,-77,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,67.078108,4616.509764161,9,-83,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,70.553618,4619.985313743,9,-75,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,84.78737,4634.219181214,9,-87,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,85.507055,4634.938896296,9,-87,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,85.606736,4635.038570311,9,-85,2136
42:23:aa:d1:72:6a,SK_WiFiGIGA7268_2.4G,86.1184,4635.550308214,9,-87,2136
