e6:1a:69:7f:f2:61,2443.596229616,334449,NaN,94
e6:1a:69:7f:f2:61,2443.693373702,334453,NaN,94
e6:1a:69:7f:f2:61,2443.717841698,334454,NaN,94
e6:1a:69:7f:f2:61,2443.7906647729997,334457,NaN,94
e6:1a:69:7f:f2:61,2443.838789806,334459,NaN,94
e6:1a:69:7f:f2:61,2506.59671338,342652,NaN,94
e6:1a:69:7f:f2:61,2506.64570174,342654,NaN,94
e6:1a:69:7f:f2:61,2506.669405656,342655,NaN,94
e6:1a:69:7f:f2:61,2506.69385999,342656,NaN,94
e6:1a:69:7f:f2:61,2506.742129246,342658,NaN,94
e6:1a:69:7f:f2:61,2506.839257476,342662,NaN,94
e6:1a:69:7f:f2:61,2569.595942497,346759,NaN,94
e6:1a:69:7f:f2:61,2569.644938221,346761,NaN,94
e6:1a:69:7f:f2:61,2569.693020094,346763,NaN,94
e6:1a:69:7f:f2:61,2569.7413590710003,346765,NaN,94
e6:1a:69:7f:f2:61,2569.7903553220003,346767,NaN,94
e6:1a:69:7f:f2:61,2569.838512709,346769,NaN,94
