1.3432875238433093e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3882309149251788e-05,-69,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3450601474342251e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3086699932839027e-05,-69,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3080679180798377e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3124438913623042e-05,-69,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3508345609940303e-05,-69,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3799375354532952e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.356349996529396e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3037377193591024e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3515064697850203e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3364426585246978e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.381128358225093e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3984340006489804e-05,-69,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3537133539283553e-05,-69,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.38871185012759e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.386830330638521e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3672722002628998e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.4061072731498455e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3274436093112727e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.4064593134114379e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.402843823080897e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3526760785382831e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.4141656555448367e-05,-69,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3542080732964876e-05,-69,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
-1.0009062927785601,-73,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.3916848134657495e-05,-73,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.4086135790743377e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.4119256042142334e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
1.323904096084225e-05,-71,1,2104,STR_WLAN_LOCAL,38:ff:36:1c:98:08
