,sa,timedifference,sequence no,length
28683,88:36:6c:f9:ca:76,55804.40290991001,41096,273
28684,88:36:6c:f9:ca:76,55804.405138115006,41097,273
28685,88:36:6c:f9:ca:76,55804.410103293005,41098,273
28686,88:36:6c:f9:ca:76,55805.40635514,41117,273
28687,88:36:6c:f9:ca:76,55805.40858555301,41118,273
28688,88:36:6c:f9:ca:76,55805.427164752,41119,273
28712,88:36:6c:f9:ca:76,55865.703930332,41170,273
28739,88:36:6c:f9:ca:76,55924.82964501301,41196,273
28740,88:36:6c:f9:ca:76,55924.83409891801,41197,273
28741,88:36:6c:f9:ca:76,55924.97629215001,41200,273
28766,88:36:6c:f9:ca:76,55986.133527907,41269,273
28848,88:36:6c:f9:ca:76,56164.547883119,41361,273
28849,88:36:6c:f9:ca:76,56164.550235178,41362,273
28851,88:36:6c:f9:ca:76,56165.570366214,41383,273
28881,88:36:6c:f9:ca:76,56224.692303009004,41405,273
28882,88:36:6c:f9:ca:76,56224.694526406005,41406,273
28883,88:36:6c:f9:ca:76,56224.697399308,41407,273
28884,88:36:6c:f9:ca:76,56225.986816364,41433,273
28942,88:36:6c:f9:ca:76,56345.13097291,41505,273
28943,88:36:6c:f9:ca:76,56345.13875207001,41506,273
