,sa,timedifference,sequence no,length
13983,88:36:6c:f9:ca:76,22805.262334057,16821,273
13984,88:36:6c:f9:ca:76,22805.264639653997,16822,273
13985,88:36:6c:f9:ca:76,22805.406642138,16824,273
14011,88:36:6c:f9:ca:76,22864.258710722,16845,273
14012,88:36:6c:f9:ca:76,22864.267950251,16846,273
14013,88:36:6c:f9:ca:76,22864.404585564997,16847,273
14106,88:36:6c:f9:ca:76,23044.983285975,16996,273
14139,88:36:6c:f9:ca:76,23104.111969703998,17022,273
14140,88:36:6c:f9:ca:76,23104.114304453997,17023,273
14187,88:36:6c:f9:ca:76,23225.558064568995,17142,273
14188,88:36:6c:f9:ca:76,23225.560416549997,17143,273
14243,88:36:6c:f9:ca:76,23343.832983158,17196,273
14244,88:36:6c:f9:ca:76,23343.835284728997,17197,273
14245,88:36:6c:f9:ca:76,23344.846532628995,17217,273
