,sa,timedifference,sequence no,length
33396,88:36:6c:f9:ca:76,65405.480489058995,48205,273
33427,88:36:6c:f9:ca:76,65465.901748312004,48258,273
33428,88:36:6c:f9:ca:76,65465.906376299004,48259,273
33454,88:36:6c:f9:ca:76,65525.04121490001,48281,273
33455,88:36:6c:f9:ca:76,65525.043438894,48282,273
33456,88:36:6c:f9:ca:76,65525.045790679,48283,273
33457,88:36:6c:f9:ca:76,65525.331282401,48288,273
33553,88:36:6c:f9:ca:76,65764.61153060399,48446,273
33554,88:36:6c:f9:ca:76,65764.613781265,48447,273
33555,88:36:6c:f9:ca:76,65764.62280533099,48448,273
33556,88:36:6c:f9:ca:76,65764.75685328199,48450,273
33557,88:36:6c:f9:ca:76,65764.759168454,48451,273
33558,88:36:6c:f9:ca:76,65765.61765336,48467,273
33559,88:36:6c:f9:ca:76,65765.61990299,48468,273
33560,88:36:6c:f9:ca:76,65765.763449505,48471,273
33590,88:36:6c:f9:ca:76,65824.76179526899,48496,273
33591,88:36:6c:f9:ca:76,65824.90266692199,48497,273
33592,88:36:6c:f9:ca:76,65824.90486495799,48498,273
33593,88:36:6c:f9:ca:76,65824.90720809599,48499,273
33594,88:36:6c:f9:ca:76,65826.06019437699,48523,273
33595,88:36:6c:f9:ca:76,65826.346940932,48528,273
33634,88:36:6c:f9:ca:76,65885.048037175,48546,273
33635,88:36:6c:f9:ca:76,65885.191537351,48549,273
33636,88:36:6c:f9:ca:76,65886.204445158,48571,273
33661,88:36:6c:f9:ca:76,65945.195828945,48591,273
33662,88:36:6c:f9:ca:76,65945.338463216,48593,273
33663,88:36:6c:f9:ca:76,65945.340691287,48594,273
33664,88:36:6c:f9:ca:76,65945.34306607,48595,273
