,sa,timedifference,sequence no,length
41799,88:36:6c:f9:ca:76,79206.79183972899,58338,273
41871,88:36:6c:f9:ca:76,79325.05967186399,58392,273
41872,88:36:6c:f9:ca:76,79325.06209748899,58393,273
41908,88:36:6c:f9:ca:76,79386.363131566,58465,273
41909,88:36:6c:f9:ca:76,79386.654826478,58471,273
41936,88:36:6c:f9:ca:76,79445.498941705,58491,273
41937,88:36:6c:f9:ca:76,79445.50245333,58492,273
41938,88:36:6c:f9:ca:76,79446.364391365,58509,273
41939,88:36:6c:f9:ca:76,79446.376193768,58510,273
41940,88:36:6c:f9:ca:76,79446.511432142,58512,273
41941,88:36:6c:f9:ca:76,79446.513761482,58513,273
41942,88:36:6c:f9:ca:76,79446.656103027,58514,273
41968,88:36:6c:f9:ca:76,79505.640656968,58536,273
42004,88:36:6c:f9:ca:76,79564.777323498,58563,273
42007,88:36:6c:f9:ca:76,79565.78930883,58583,273
42008,88:36:6c:f9:ca:76,79565.79153640599,58584,273
42009,88:36:6c:f9:ca:76,79565.793847802,58585,273
42032,88:36:6c:f9:ca:76,79624.79297786199,58606,273
42033,88:36:6c:f9:ca:76,79625.937516083,58628,273
42034,88:36:6c:f9:ca:76,79625.939746825,58629,273
42067,88:36:6c:f9:ca:76,79686.221490768,58677,273
42068,88:36:6c:f9:ca:76,79686.363143927,58679,273
42069,88:36:6c:f9:ca:76,79686.365382035,58680,273
42070,88:36:6c:f9:ca:76,79686.37725889699,58681,273
42110,88:36:6c:f9:ca:76,79745.356479482,58700,273
42111,88:36:6c:f9:ca:76,79745.35875957,58701,273
42112,88:36:6c:f9:ca:76,79745.36107404799,58702,273
42113,88:36:6c:f9:ca:76,79745.64422783599,58706,273
