,sa,timedifference,sequence no,length
29809,88:36:6c:f9:ca:76,58204.739861777,42877,273
29810,88:36:6c:f9:ca:76,58205.74473738301,42896,273
29811,88:36:6c:f9:ca:76,58205.746961173005,42897,273
29846,88:36:6c:f9:ca:76,58264.73658103801,42918,273
29905,88:36:6c:f9:ca:76,58386.326763923,43038,273
29906,88:36:6c:f9:ca:76,58386.32905818801,43039,273
29939,88:36:6c:f9:ca:76,58444.45337643001,43043,273
29940,88:36:6c:f9:ca:76,58444.455604473005,43044,273
29941,88:36:6c:f9:ca:76,58445.463485464,43065,273
29942,88:36:6c:f9:ca:76,58445.465815841,43066,273
29965,88:36:6c:f9:ca:76,58504.458773426995,43090,273
29967,88:36:6c:f9:ca:76,58505.478322156,43109,273
29968,88:36:6c:f9:ca:76,58505.480549807,43110,273
29969,88:36:6c:f9:ca:76,58505.494573303,43111,273
29992,88:36:6c:f9:ca:76,58564.599452344,43136,273
29993,88:36:6c:f9:ca:76,58564.601684736,43137,273
29994,88:36:6c:f9:ca:76,58565.03733143501,43147,273
29995,88:36:6c:f9:ca:76,58566.18567196501,43170,273
29996,88:36:6c:f9:ca:76,58566.188069056,43171,273
30025,88:36:6c:f9:ca:76,58625.030958908006,43190,273
30026,88:36:6c:f9:ca:76,58625.033155654004,43191,273
30027,88:36:6c:f9:ca:76,58625.03803951001,43192,273
30028,88:36:6c:f9:ca:76,58626.044281448005,43213,273
