,sa,timedifference,sequence no,length
23529,88:36:6c:f9:ca:76,44406.024752959,32724,273
23530,88:36:6c:f9:ca:76,44406.03515532501,32725,273
23545,88:36:6c:f9:ca:76,44464.296386808004,32732,273
23546,88:36:6c:f9:ca:76,44464.298611181,32733,273
23547,88:36:6c:f9:ca:76,44464.304804343,32734,273
23548,88:36:6c:f9:ca:76,44465.307082847,32754,273
23549,88:36:6c:f9:ca:76,44465.309334083,32755,273
23584,88:36:6c:f9:ca:76,44524.441636505006,32782,273
23585,88:36:6c:f9:ca:76,44524.587937995006,32785,273
23586,88:36:6c:f9:ca:76,44525.309805682,32800,273
23598,88:36:6c:f9:ca:76,44584.735719171,32833,273
23623,88:36:6c:f9:ca:76,44644.881816982,32880,273
23624,88:36:6c:f9:ca:76,44644.889855684,32881,273
23625,88:36:6c:f9:ca:76,44645.335221322,32890,273
23655,88:36:6c:f9:ca:76,44705.017178730006,32924,273
23656,88:36:6c:f9:ca:76,44705.019414128,32925,273
23657,88:36:6c:f9:ca:76,44705.028736591004,32926,273
23676,88:36:6c:f9:ca:76,44764.011237055005,32949,273
23679,88:36:6c:f9:ca:76,44764.154928542,32951,273
23680,88:36:6c:f9:ca:76,44764.157151495005,32952,273
23681,88:36:6c:f9:ca:76,44765.162005711005,32972,273
23682,88:36:6c:f9:ca:76,44765.164252733004,32973,273
23683,88:36:6c:f9:ca:76,44765.166564073006,32974,273
23699,88:36:6c:f9:ca:76,44824.591289038006,33007,273
23700,88:36:6c:f9:ca:76,44825.449780471004,33023,273
23701,88:36:6c:f9:ca:76,44825.45197704001,33024,273
23702,88:36:6c:f9:ca:76,44825.462513385006,33025,273
23703,88:36:6c:f9:ca:76,44825.594202292,33027,273
23704,88:36:6c:f9:ca:76,44825.596553373005,33028,273
23732,88:36:6c:f9:ca:76,44884.592276303,33051,273
