,sa,timedifference,sequence no,length
7692,88:36:6c:f9:ca:76,11405.299650697001,8426,273
7724,88:36:6c:f9:ca:76,11465.305040459001,8471,273
7725,88:36:6c:f9:ca:76,11465.307289925,8472,273
7726,88:36:6c:f9:ca:76,11465.319097245,8473,273
7766,88:36:6c:f9:ca:76,11523.574645407001,8481,273
7767,88:36:6c:f9:ca:76,11523.576929106,8482,273
7810,88:36:6c:f9:ca:76,11583.573492095,8526,273
7811,88:36:6c:f9:ca:76,11583.57584511,8527,273
7812,88:36:6c:f9:ca:76,11584.584713745,8546,273
7842,88:36:6c:f9:ca:76,11643.72019918,8570,273
7843,88:36:6c:f9:ca:76,11643.722412359999,8571,273
7844,88:36:6c:f9:ca:76,11643.725765577,8572,273
7868,88:36:6c:f9:ca:76,11704.009721075,8618,273
7869,88:36:6c:f9:ca:76,11704.011970709002,8619,273
7902,88:36:6c:f9:ca:76,11764.157036653,8667,273
7903,88:36:6c:f9:ca:76,11764.159368043,8668,273
7936,88:36:6c:f9:ca:76,11823.291064483,8693,273
7937,88:36:6c:f9:ca:76,11823.293314041,8694,273
7938,88:36:6c:f9:ca:76,11823.296688856,8695,273
7941,88:36:6c:f9:ca:76,11824.303021203,8715,273
7942,88:36:6c:f9:ca:76,11824.449640333,8719,273
7975,88:36:6c:f9:ca:76,11883.436641617001,8742,273
7976,88:36:6c:f9:ca:76,11883.439479393,8743,273
7977,88:36:6c:f9:ca:76,11883.580453408,8745,273
7978,88:36:6c:f9:ca:76,11883.582814632002,8746,273
7983,88:36:6c:f9:ca:76,11884.443657334,8762,273
7984,88:36:6c:f9:ca:76,11884.448226917002,8763,273
7985,88:36:6c:f9:ca:76,11884.450658358,8764,273
