,sa,timedifference,sequence no,length
31620,88:36:6c:f9:ca:76,61805.828986160006,45570,273
31646,88:36:6c:f9:ca:76,61864.962136119,45597,273
31687,88:36:6c:f9:ca:76,61986.408143951005,45717,273
31688,88:36:6c:f9:ca:76,61986.414618826995,45718,273
31746,88:36:6c:f9:ca:76,62104.538380540005,45765,273
31747,88:36:6c:f9:ca:76,62104.547570982,45766,273
31748,88:36:6c:f9:ca:76,62104.682151505,45767,273
31749,88:36:6c:f9:ca:76,62104.684395305005,45768,273
31750,88:36:6c:f9:ca:76,62104.68680506301,45769,273
31751,88:36:6c:f9:ca:76,62105.694979141,45788,273
31752,88:36:6c:f9:ca:76,62105.697174248,45789,273
31753,88:36:6c:f9:ca:76,62105.705703494,45790,273
31782,88:36:6c:f9:ca:76,62164.67977909001,45813,273
31783,88:36:6c:f9:ca:76,62164.682180729,45814,273
31784,88:36:6c:f9:ca:76,62164.824270896,45816,273
31785,88:36:6c:f9:ca:76,62164.826541589,45817,273
31787,88:36:6c:f9:ca:76,62165.977749532,45840,273
31788,88:36:6c:f9:ca:76,62165.980034758,45841,273
31791,88:36:6c:f9:ca:76,62166.267982314,45846,273
31792,88:36:6c:f9:ca:76,62166.273941553,45847,273
31812,88:36:6c:f9:ca:76,62225.12042669001,45867,273
31813,88:36:6c:f9:ca:76,62225.122733069,45868,273
31814,88:36:6c:f9:ca:76,62226.126583535006,45887,273
31815,88:36:6c:f9:ca:76,62226.128779459,45888,273
31816,88:36:6c:f9:ca:76,62226.131102397,45889,273
31845,88:36:6c:f9:ca:76,62285.256344727,45911,273
31846,88:36:6c:f9:ca:76,62285.258552966996,45912,273
31847,88:36:6c:f9:ca:76,62285.26089940501,45913,273
31865,88:36:6c:f9:ca:76,62344.393793428004,45938,273
31866,88:36:6c:f9:ca:76,62344.396021251996,45939,273
31867,88:36:6c:f9:ca:76,62345.40618424801,45959,273
31868,88:36:6c:f9:ca:76,62345.408412297,45960,273
31869,88:36:6c:f9:ca:76,62345.417072444,45961,273
