,sa,timedifference,sequence no,length
16484,88:36:6c:f9:ca:76,28204.660389323002,20771,273
16485,88:36:6c:f9:ca:76,28204.66263918,20772,273
16507,88:36:6c:f9:ca:76,28265.678501505998,20835,273
16508,88:36:6c:f9:ca:76,28265.680773693002,20836,273
16533,88:36:6c:f9:ca:76,28323.798754018997,20840,273
16534,88:36:6c:f9:ca:76,28323.806592413002,20841,273
16535,88:36:6c:f9:ca:76,28323.815767299,20842,273
16562,88:36:6c:f9:ca:76,28384.814382787,20904,273
16563,88:36:6c:f9:ca:76,28384.816697061,20905,273
16589,88:36:6c:f9:ca:76,28444.385386668997,20940,273
16590,88:36:6c:f9:ca:76,28445.250394836,20959,273
16591,88:36:6c:f9:ca:76,28445.535761299998,20963,273
16592,88:36:6c:f9:ca:76,28445.537973178998,20964,273
16593,88:36:6c:f9:ca:76,28445.549722241998,20965,273
16610,88:36:6c:f9:ca:76,28504.387627837,20986,273
16611,88:36:6c:f9:ca:76,28505.399141851998,21006,273
16612,88:36:6c:f9:ca:76,28505.401670018,21007,273
16637,88:36:6c:f9:ca:76,28564.379800036,21026,273
16638,88:36:6c:f9:ca:76,28564.382068359,21027,273
16639,88:36:6c:f9:ca:76,28564.38434029,21028,273
16640,88:36:6c:f9:ca:76,28564.529489448,21031,273
16676,88:36:6c:f9:ca:76,28624.678103570997,21077,273
16677,88:36:6c:f9:ca:76,28624.680316277,21078,273
16691,88:36:6c:f9:ca:76,28683.666081199997,21099,273
16696,88:36:6c:f9:ca:76,28684.106320845,21109,273
16697,88:36:6c:f9:ca:76,28684.831180404,21124,273
16725,88:36:6c:f9:ca:76,28745.115799876,21167,273
16726,88:36:6c:f9:ca:76,28745.118049868997,21168,273
