,sa,timedifference,sequence no,length
27115,88:36:6c:f9:ca:76,52804.342172951,38884,273
27116,88:36:6c:f9:ca:76,52805.349137668,38904,273
27117,88:36:6c:f9:ca:76,52805.493294156004,38907,273
27118,88:36:6c:f9:ca:76,52805.495609894,38908,273
27140,88:36:6c:f9:ca:76,52864.47668707501,38931,273
27141,88:36:6c:f9:ca:76,52864.478995846,38932,273
27142,88:36:6c:f9:ca:76,52865.781105109,38958,273
27143,88:36:6c:f9:ca:76,52865.785538878,38959,273
27144,88:36:6c:f9:ca:76,52866.069769541995,38964,273
27145,88:36:6c:f9:ca:76,52866.072012649,38965,273
27167,88:36:6c:f9:ca:76,52924.920613408,38984,273
27168,88:36:6c:f9:ca:76,52924.92283729,38985,273
27169,88:36:6c:f9:ca:76,52925.934348959,39006,273
27170,88:36:6c:f9:ca:76,52925.936678834,39007,273
27189,88:36:6c:f9:ca:76,52985.05795536501,39029,273
27190,88:36:6c:f9:ca:76,52985.060177071005,39030,273
27191,88:36:6c:f9:ca:76,52985.062478667,39031,273
27218,88:36:6c:f9:ca:76,53045.202230459,39078,273
27219,88:36:6c:f9:ca:76,53045.204532640004,39079,273
27220,88:36:6c:f9:ca:76,53045.782113952,39091,273
27267,88:36:6c:f9:ca:76,53164.775626809,39157,273
27268,88:36:6c:f9:ca:76,53165.651408792,39175,273
27298,88:36:6c:f9:ca:76,53224.775401149,39200,273
27299,88:36:6c:f9:ca:76,53224.777681132,39201,273
27300,88:36:6c:f9:ca:76,53224.780681250006,39202,273
27350,88:36:6c:f9:ca:76,53345.517409860004,39304,273
