,sa,timedifference,sequence no,length
23299,88:36:6c:f9:ca:76,43805.157791253005,32267,273
23300,88:36:6c:f9:ca:76,43805.160045461,32268,273
23301,88:36:6c:f9:ca:76,43805.172166152,32269,273
23302,88:36:6c:f9:ca:76,43805.312337662,32272,273
23317,88:36:6c:f9:ca:76,43864.280668356005,32291,273
23318,88:36:6c:f9:ca:76,43864.282889046,32292,273
23319,88:36:6c:f9:ca:76,43864.426552557,32294,273
23320,88:36:6c:f9:ca:76,43864.428800804,32295,273
23321,88:36:6c:f9:ca:76,43864.720704568004,32301,273
23322,88:36:6c:f9:ca:76,43864.72305693501,32302,273
23323,88:36:6c:f9:ca:76,43865.587596202,32319,273
23324,88:36:6c:f9:ca:76,43865.589971222,32320,273
23325,88:36:6c:f9:ca:76,43865.877617258004,32325,273
23326,88:36:6c:f9:ca:76,43865.88282861,32326,273
23351,88:36:6c:f9:ca:76,43924.283434479,32338,273
23354,88:36:6c:f9:ca:76,43924.709582002,32345,273
23355,88:36:6c:f9:ca:76,43924.711830381006,32346,273
23356,88:36:6c:f9:ca:76,43924.714496057,32347,273
23359,88:36:6c:f9:ca:76,43925.720430929,32367,273
23360,88:36:6c:f9:ca:76,43925.722688496004,32368,273
23386,88:36:6c:f9:ca:76,43984.861063334,32394,273
23387,88:36:6c:f9:ca:76,43984.863318629,32395,273
23405,88:36:6c:f9:ca:76,44043.99497756501,32421,273
23406,88:36:6c:f9:ca:76,44043.997547634,32422,273
23409,88:36:6c:f9:ca:76,44045.005367506004,32442,273
23410,88:36:6c:f9:ca:76,44045.00768287501,32443,273
23424,88:36:6c:f9:ca:76,44103.995894397,32463,273
23425,88:36:6c:f9:ca:76,44103.998166874,32464,273
23426,88:36:6c:f9:ca:76,44104.138317134,32465,273
23427,88:36:6c:f9:ca:76,44104.140566045004,32466,273
23428,88:36:6c:f9:ca:76,44105.149863254,32486,273
23429,88:36:6c:f9:ca:76,44105.152089261996,32487,273
23430,88:36:6c:f9:ca:76,44105.154486948006,32488,273
23450,88:36:6c:f9:ca:76,44164.576412871,32518,273
23451,88:36:6c:f9:ca:76,44165.43843244001,32535,273
23452,88:36:6c:f9:ca:76,44165.582075669,32538,273
23472,88:36:6c:f9:ca:76,44224.578433482,32559,273
23473,88:36:6c:f9:ca:76,44224.58082817001,32560,273
23495,88:36:6c:f9:ca:76,44286.02777588001,32633,273
23496,88:36:6c:f9:ca:76,44286.030025581,32634,273
23497,88:36:6c:f9:ca:76,44286.043837338,32635,273
23510,88:36:6c:f9:ca:76,44346.024596359,32680,273
