,sa,timedifference,sequence no,length
21286,88:36:6c:f9:ca:76,39064.175122607005,28758,273
21287,88:36:6c:f9:ca:76,39064.177460283005,28759,273
21306,88:36:6c:f9:ca:76,39124.322343505,28806,273
21307,88:36:6c:f9:ca:76,39124.324695597,28807,273
21308,88:36:6c:f9:ca:76,39124.464004789,28808,273
21309,88:36:6c:f9:ca:76,39124.46623277,28809,273
21310,88:36:6c:f9:ca:76,39125.344248011,28828,273
21329,88:36:6c:f9:ca:76,39184.468649991,28854,273
21330,88:36:6c:f9:ca:76,39184.470921146,28855,273
21355,88:36:6c:f9:ca:76,39245.762691664,28926,273
21356,88:36:6c:f9:ca:76,39245.765109081,28927,273
21377,88:36:6c:f9:ca:76,39305.915833554,28972,273
21429,88:36:6c:f9:ca:76,39424.186531873005,29023,273
21430,88:36:6c:f9:ca:76,39425.200216427,29043,273
21431,88:36:6c:f9:ca:76,39425.210009389004,29044,273
21432,88:36:6c:f9:ca:76,39425.341070017006,29046,273
21454,88:36:6c:f9:ca:76,39484.19914911,29068,273
21455,88:36:6c:f9:ca:76,39484.330486282,29070,273
21456,88:36:6c:f9:ca:76,39484.332799467,29071,273
21459,88:36:6c:f9:ca:76,39485.62870617201,29096,273
21460,88:36:6c:f9:ca:76,39485.77784017,29100,273
21461,88:36:6c:f9:ca:76,39485.78066429801,29101,273
21477,88:36:6c:f9:ca:76,39544.622279012,29120,273
21478,88:36:6c:f9:ca:76,39544.624511944,29121,273
21479,88:36:6c:f9:ca:76,39544.768094853,29124,273
