,sa,timedifference,sequence no,length
6326,88:36:6c:f9:ca:76,9003.808243811001,6626,273
6327,88:36:6c:f9:ca:76,9003.810471870001,6627,273
6328,88:36:6c:f9:ca:76,9003.813010303,6628,273
6372,88:36:6c:f9:ca:76,9065.108863638001,6698,273
6373,88:36:6c:f9:ca:76,9065.111044675,6699,273
6374,88:36:6c:f9:ca:76,9065.258626922001,6703,273
6491,88:36:6c:f9:ca:76,9243.523036887,6800,273
6492,88:36:6c:f9:ca:76,9243.525266797,6801,273
6493,88:36:6c:f9:ca:76,9244.535108701,6823,273
6529,88:36:6c:f9:ca:76,9303.672350872,6846,273
6530,88:36:6c:f9:ca:76,9303.674723723,6847,273
6586,88:36:6c:f9:ca:76,9424.118270962,6940,273
6634,88:36:6c:f9:ca:76,9483.240847795,6963,273
6662,88:36:6c:f9:ca:76,9543.383284724001,7008,273
6663,88:36:6c:f9:ca:76,9543.385560653,7009,273
