,sa,timedifference,sequence no,length
23046,88:36:6c:f9:ca:76,43204.266369297,31806,273
23047,88:36:6c:f9:ca:76,43204.277524128,31807,273
23048,88:36:6c:f9:ca:76,43204.700191363,31816,273
23049,88:36:6c:f9:ca:76,43205.560160716996,31832,273
23050,88:36:6c:f9:ca:76,43205.562358614,31833,273
23051,88:36:6c:f9:ca:76,43205.564626944004,31834,273
23055,88:36:6c:f9:ca:76,43205.850038231,31838,273
23056,88:36:6c:f9:ca:76,43205.852272104,31839,273
23071,88:36:6c:f9:ca:76,43264.700232321,31860,273
23072,88:36:6c:f9:ca:76,43264.703585437,31861,273
23073,88:36:6c:f9:ca:76,43265.705203499,31881,273
23074,88:36:6c:f9:ca:76,43265.70744592001,31882,273
23094,88:36:6c:f9:ca:76,43324.702290067,31905,273
23095,88:36:6c:f9:ca:76,43324.70777483001,31906,273
23096,88:36:6c:f9:ca:76,43324.847313103004,31908,273
23097,88:36:6c:f9:ca:76,43324.84967283501,31909,273
23123,88:36:6c:f9:ca:76,43383.98205949001,31935,273
23124,88:36:6c:f9:ca:76,43383.98893071301,31936,273
23125,88:36:6c:f9:ca:76,43384.992799686996,31956,273
23126,88:36:6c:f9:ca:76,43385.002424386,31957,273
23146,88:36:6c:f9:ca:76,43443.981101871,31980,273
23147,88:36:6c:f9:ca:76,43444.126331928004,31983,273
23148,88:36:6c:f9:ca:76,43444.138581752,31984,273
23149,88:36:6c:f9:ca:76,43445.136179784,32005,273
23165,88:36:6c:f9:ca:76,43505.431016179,32051,273
23166,88:36:6c:f9:ca:76,43505.433235176,32052,273
23167,88:36:6c:f9:ca:76,43505.438045298004,32053,273
23168,88:36:6c:f9:ca:76,43505.579564609,32055,273
23169,88:36:6c:f9:ca:76,43505.584187700006,32056,273
23192,88:36:6c:f9:ca:76,43564.565881244,32079,273
23193,88:36:6c:f9:ca:76,43564.568821892,32080,273
23194,88:36:6c:f9:ca:76,43564.85404509801,32084,273
23220,88:36:6c:f9:ca:76,43625.855169327,32151,273
23245,88:36:6c:f9:ca:76,43686.007626879,32195,273
23246,88:36:6c:f9:ca:76,43686.009943777,32196,273
23247,88:36:6c:f9:ca:76,43686.021948116,32197,273
23264,88:36:6c:f9:ca:76,43744.27426681801,32204,273
23265,88:36:6c:f9:ca:76,43746.01674238501,32241,273
