,sa,timedifference,sequence no,length
38105,88:36:6c:f9:ca:76,73324.92812897099,53983,273
38106,88:36:6c:f9:ca:76,73325.930747942,54002,273
38107,88:36:6c:f9:ca:76,73325.93303575,54003,273
38148,88:36:6c:f9:ca:76,73385.070360887,54030,273
38149,88:36:6c:f9:ca:76,73385.07270615299,54031,273
38150,88:36:6c:f9:ca:76,73385.933264526,54048,273
38151,88:36:6c:f9:ca:76,73385.93562050699,54049,273
38223,88:36:6c:f9:ca:76,73505.51448757199,54126,273
38268,88:36:6c:f9:ca:76,73564.64236181,54153,273
38269,88:36:6c:f9:ca:76,73564.64944996199,54154,273
38270,88:36:6c:f9:ca:76,73565.648595732,54174,273
38271,88:36:6c:f9:ca:76,73565.65092261699,54175,273
38312,88:36:6c:f9:ca:76,73624.78872630699,54201,273
38313,88:36:6c:f9:ca:76,73624.794975025,54202,273
38317,88:36:6c:f9:ca:76,73625.79701660499,54222,273
38318,88:36:6c:f9:ca:76,73625.79934571899,54223,273
38347,88:36:6c:f9:ca:76,73686.08355043,54272,273
38348,88:36:6c:f9:ca:76,73686.085763746,54273,273
38349,88:36:6c:f9:ca:76,73686.22930488198,54276,273
38350,88:36:6c:f9:ca:76,73686.23374973799,54277,273
38383,88:36:6c:f9:ca:76,73745.223796079,54300,273
38384,88:36:6c:f9:ca:76,73745.226592671,54301,273
