,sa,timedifference,sequence no,length
1122,f8:e6:1a:f1:d6:49,1839.44761059,41993,157
1123,f8:e6:1a:f1:d6:49,1839.791623057,42019,157
1124,f8:e6:1a:f1:d6:49,1839.93084399,42028,157
1125,f8:e6:1a:f1:d6:49,1839.932144981,42029,157
1126,f8:e6:1a:f1:d6:49,1840.02499413,42034,157
1127,f8:e6:1a:f1:d6:49,1840.0262918279998,42035,157
1128,f8:e6:1a:f1:d6:49,1840.2082319669998,42048,157
1129,f8:e6:1a:f1:d6:49,1928.359821518,42351,157
1130,f8:e6:1a:f1:d6:49,1928.4795302419998,42359,157
1131,f8:e6:1a:f1:d6:49,1928.48084708,42360,157
1132,f8:e6:1a:f1:d6:49,1928.500209106,42361,157
1133,f8:e6:1a:f1:d6:49,1928.5014649669997,42362,157
1134,f8:e6:1a:f1:d6:49,1967.426644667,42488,157
1135,f8:e6:1a:f1:d6:49,1967.427942505,42489,157
1136,f8:e6:1a:f1:d6:49,1967.7799425389999,42515,157
1137,f8:e6:1a:f1:d6:49,1967.7811991360002,42516,157
1138,f8:e6:1a:f1:d6:49,1967.799570384,42517,157
1139,f8:e6:1a:f1:d6:49,1967.920761854,42525,157
1140,f8:e6:1a:f1:d6:49,1967.9220938560002,42526,157
1141,f8:e6:1a:f1:d6:49,1967.941314741,42527,157
1142,f8:e6:1a:f1:d6:49,1967.94272783,42528,157
1143,f8:e6:1a:f1:d6:49,1968.0837751519998,42538,157
1144,f8:e6:1a:f1:d6:49,1968.159035246,42541,157
1145,f8:e6:1a:f1:d6:49,1968.160295257,42542,157
1146,f8:e6:1a:f1:d6:49,1968.178984599,42543,157
1147,f8:e6:1a:f1:d6:49,1968.180272609,42544,157
1148,f8:e6:1a:f1:d6:49,1968.202900664,42545,157
1173,f8:e6:1a:f1:d6:49,2187.970591439,45117,157
1174,f8:e6:1a:f1:d6:49,2188.0652220740003,45123,157
1178,f8:e6:1a:f1:d6:49,2188.205005361,45132,157
1179,f8:e6:1a:f1:d6:49,2188.206407595,45133,157
1180,f8:e6:1a:f1:d6:49,2188.2252648400004,45134,157
1181,f8:e6:1a:f1:d6:49,2188.226549728,45135,157
1183,f8:e6:1a:f1:d6:49,2188.346722956,45143,157
1185,f8:e6:1a:f1:d6:49,2188.484755118,45157,157
1186,f8:e6:1a:f1:d6:49,2188.506425007,45160,157
1210,f8:e6:1a:f1:d6:49,2191.496912592,45252,157
1211,f8:e6:1a:f1:d6:49,2191.498215823,45253,157
1212,f8:e6:1a:f1:d6:49,2191.64131738,45260,157
1213,f8:e6:1a:f1:d6:49,2191.642605495,45261,157
1214,f8:e6:1a:f1:d6:49,2191.662701722,45262,157
1215,f8:e6:1a:f1:d6:49,2191.6640035140003,45263,157
1216,f8:e6:1a:f1:d6:49,2191.8763955910003,45276,157
1217,f8:e6:1a:f1:d6:49,2191.877634674,45277,157
1218,f8:e6:1a:f1:d6:49,2192.1513946640002,45297,157
1219,f8:e6:1a:f1:d6:49,2192.152569187,45298,157
1220,f8:e6:1a:f1:d6:49,2197.8626593490003,45391,157
1221,f8:e6:1a:f1:d6:49,2197.882273607,45392,157
1222,f8:e6:1a:f1:d6:49,2197.8835599890003,45393,157
1223,f8:e6:1a:f1:d6:49,2198.001818604,45400,157
1224,f8:e6:1a:f1:d6:49,2198.0230405210004,45403,157
1225,f8:e6:1a:f1:d6:49,2198.254960452,45418,157
1226,f8:e6:1a:f1:d6:49,2198.3936355590004,45428,157
1227,f8:e6:1a:f1:d6:49,2198.3950389760003,45429,157
1228,f8:e6:1a:f1:d6:49,2198.419895379,45431,157
1229,f8:e6:1a:f1:d6:49,2214.0221303430003,45572,157
1230,f8:e6:1a:f1:d6:49,2214.108929217,45577,157
1231,f8:e6:1a:f1:d6:49,2214.1101428750003,45578,157
1232,f8:e6:1a:f1:d6:49,2214.129271467,45579,157
1233,f8:e6:1a:f1:d6:49,2214.130535707,45580,157
1234,f8:e6:1a:f1:d6:49,2214.250174265,45588,157
1235,f8:e6:1a:f1:d6:49,2214.38906592,45600,157
1236,f8:e6:1a:f1:d6:49,2214.390346221,45601,157
