,sa,timedifference,sequence no,length
862,f8:e6:1a:f1:d6:49,1287.767047832,34257,157
863,f8:e6:1a:f1:d6:49,1288.029718997,34275,157
864,f8:e6:1a:f1:d6:49,1288.031047085,34276,157
865,f8:e6:1a:f1:d6:49,1288.050379097,34277,157
866,f8:e6:1a:f1:d6:49,1288.051671277,34278,157
867,f8:e6:1a:f1:d6:49,1288.1706003259999,34285,157
868,f8:e6:1a:f1:d6:49,1288.171899602,34286,157
869,f8:e6:1a:f1:d6:49,1288.332806925,34297,157
870,f8:e6:1a:f1:d6:49,1288.357721227,34299,157
871,f8:e6:1a:f1:d6:49,1318.7135336709998,36876,159
872,f8:e6:1a:f1:d6:49,1318.714910035,36877,159
873,f8:e6:1a:f1:d6:49,1318.734133677,36878,159
874,f8:e6:1a:f1:d6:49,1318.735459619,36879,159
875,f8:e6:1a:f1:d6:49,1318.977333539,36900,159
876,f8:e6:1a:f1:d6:49,1318.9786709379998,36901,159
877,f8:e6:1a:f1:d6:49,1318.999566802,36902,159
878,f8:e6:1a:f1:d6:49,1319.000914866,36903,159
879,f8:e6:1a:f1:d6:49,1319.020942274,36904,159
880,f8:e6:1a:f1:d6:49,1319.022248717,36905,159
881,f8:e6:1a:f1:d6:49,1319.041646155,36906,159
882,f8:e6:1a:f1:d6:49,1323.555273057,36943,157
883,f8:e6:1a:f1:d6:49,1323.5564477859998,36944,157
884,f8:e6:1a:f1:d6:49,1323.57523956,36945,157
885,f8:e6:1a:f1:d6:49,1323.576543878,36946,157
886,f8:e6:1a:f1:d6:49,1323.693174242,36953,157
887,f8:e6:1a:f1:d6:49,1323.713414632,36955,157
888,f8:e6:1a:f1:d6:49,1323.71480357,36956,157
889,f8:e6:1a:f1:d6:49,1323.8338567459998,36964,157
890,f8:e6:1a:f1:d6:49,1323.971318244,36973,157
891,f8:e6:1a:f1:d6:49,1323.9726110909999,36974,157
892,f8:e6:1a:f1:d6:49,1323.991925412,36975,157
893,f8:e6:1a:f1:d6:49,1323.993212455,36976,157
894,f8:e6:1a:f1:d6:49,1326.822278552,37058,157
895,f8:e6:1a:f1:d6:49,1326.823567379,37059,157
896,f8:e6:1a:f1:d6:49,1326.842964877,37060,157
897,f8:e6:1a:f1:d6:49,1326.844125192,37061,157
898,f8:e6:1a:f1:d6:49,1327.196112065,37081,157
899,f8:e6:1a:f1:d6:49,1327.1974097829998,37082,157
900,f8:e6:1a:f1:d6:49,1327.216968173,37083,157
901,f8:e6:1a:f1:d6:49,1327.4775655209999,37107,157
902,f8:e6:1a:f1:d6:49,1327.478974794,37108,157
903,f8:e6:1a:f1:d6:49,1327.49914893,37110,157
925,f8:e6:1a:f1:d6:49,1334.695282505,37212,157
926,f8:e6:1a:f1:d6:49,1334.711825594,37214,157
927,f8:e6:1a:f1:d6:49,1334.831971123,37222,157
928,f8:e6:1a:f1:d6:49,1334.833241804,37223,157
929,f8:e6:1a:f1:d6:49,1334.852476711,37224,157
930,f8:e6:1a:f1:d6:49,1334.85377518,37225,157
931,f8:e6:1a:f1:d6:49,1335.113885751,37246,157
967,f8:e6:1a:f1:d6:49,1350.848006359,37396,157
968,f8:e6:1a:f1:d6:49,1350.84942018,37397,157
969,f8:e6:1a:f1:d6:49,1350.868035871,37398,157
973,f8:e6:1a:f1:d6:49,1382.6194972,37597,157
974,f8:e6:1a:f1:d6:49,1382.85235399,37612,157
975,f8:e6:1a:f1:d6:49,1382.853528553,37613,157
976,f8:e6:1a:f1:d6:49,1382.8718661829998,37614,157
977,f8:e6:1a:f1:d6:49,1382.873230805,37615,157
978,f8:e6:1a:f1:d6:49,1383.279697325,37643,157
979,f8:e6:1a:f1:d6:49,1383.280993334,37644,157
980,f8:e6:1a:f1:d6:49,1383.2953306079999,37645,157
981,f8:e6:1a:f1:d6:49,1383.296619144,37646,157
994,f8:e6:1a:f1:d6:49,1485.824606684,38011,157
995,f8:e6:1a:f1:d6:49,1485.825881178,38012,157
996,f8:e6:1a:f1:d6:49,1485.846526608,38014,157
997,f8:e6:1a:f1:d6:49,1486.1706801919997,38040,157
998,f8:e6:1a:f1:d6:49,1486.429609234,38058,157
999,f8:e6:1a:f1:d6:49,1486.430937963,38059,157
1000,f8:e6:1a:f1:d6:49,1486.4503206519998,38060,157
1001,f8:e6:1a:f1:d6:49,1486.451625421,38061,157
1006,f8:e6:1a:f1:d6:49,1588.370751351,38402,157
1007,f8:e6:1a:f1:d6:49,1588.384747572,38405,157
1008,f8:e6:1a:f1:d6:49,1588.386182201,38406,157
1009,f8:e6:1a:f1:d6:49,1588.3875303300001,38407,157
1010,f8:e6:1a:f1:d6:49,1588.6549324339999,38425,157
1011,f8:e6:1a:f1:d6:49,1588.674175435,38426,157
1012,f8:e6:1a:f1:d6:49,1588.67557578,38427,157
1013,f8:e6:1a:f1:d6:49,1588.9540051669999,38446,157
1014,f8:e6:1a:f1:d6:49,1588.978061121,38448,157
1015,f8:e6:1a:f1:d6:49,1588.979350038,38449,157
1016,f8:e6:1a:f1:d6:49,1588.997683864,38450,157
1017,f8:e6:1a:f1:d6:49,1588.9988888869998,38451,157
1056,f8:e6:1a:f1:d6:49,1679.2711664810001,41053,157
1057,f8:e6:1a:f1:d6:49,1679.272523335,41054,157
1058,f8:e6:1a:f1:d6:49,1679.2739441069998,41055,157
1059,f8:e6:1a:f1:d6:49,1679.275326585,41056,157
1060,f8:e6:1a:f1:d6:49,1679.527199298,41074,157
1061,f8:e6:1a:f1:d6:49,1679.528433043,41075,157
1062,f8:e6:1a:f1:d6:49,1679.547377127,41076,157
1063,f8:e6:1a:f1:d6:49,1679.548668661,41077,157
1078,f8:e6:1a:f1:d6:49,1687.2052826569998,41204,157
1079,f8:e6:1a:f1:d6:49,1687.206582179,41205,157
1080,f8:e6:1a:f1:d6:49,1687.2253614439999,41206,157
1081,f8:e6:1a:f1:d6:49,1687.2266591769999,41207,157
1082,f8:e6:1a:f1:d6:49,1687.3667021279998,41216,157
1083,f8:e6:1a:f1:d6:49,1687.3680261119998,41217,157
1084,f8:e6:1a:f1:d6:49,1687.485923157,41224,157
1085,f8:e6:1a:f1:d6:49,1687.487121896,41225,157
1086,f8:e6:1a:f1:d6:49,1687.50551778,41226,157
1087,f8:e6:1a:f1:d6:49,1687.506834462,41227,157
1088,f8:e6:1a:f1:d6:49,1687.62428294,41234,157
1089,f8:e6:1a:f1:d6:49,1687.625497476,41235,157
1090,f8:e6:1a:f1:d6:49,1687.6449441319999,41236,157
1091,f8:e6:1a:f1:d6:49,1687.64622974,41237,157
1092,f8:e6:1a:f1:d6:49,1702.901682355,41340,157
1093,f8:e6:1a:f1:d6:49,1702.902987229,41341,157
1094,f8:e6:1a:f1:d6:49,1702.9202872869998,41343,157
1095,f8:e6:1a:f1:d6:49,1702.921589711,41344,157
1096,f8:e6:1a:f1:d6:49,1702.98974377,41350,157
1097,f8:e6:1a:f1:d6:49,1703.2458472600001,41369,157
1098,f8:e6:1a:f1:d6:49,1703.524229708,41393,157
1099,f8:e6:1a:f1:d6:49,1703.5254971210002,41394,157
1106,f8:e6:1a:f1:d6:49,1748.162943565,41638,157
1107,f8:e6:1a:f1:d6:49,1748.1642347979998,41639,157
1108,f8:e6:1a:f1:d6:49,1748.182934063,41641,157
1109,f8:e6:1a:f1:d6:49,1748.486954414,41664,157
1110,f8:e6:1a:f1:d6:49,1748.5065750069998,41665,157
1111,f8:e6:1a:f1:d6:49,1748.507777605,41666,157
1112,f8:e6:1a:f1:d6:49,1748.766497103,41683,157
1113,f8:e6:1a:f1:d6:49,1748.767783334,41684,157
1114,f8:e6:1a:f1:d6:49,1748.786127844,41685,157
1115,f8:e6:1a:f1:d6:49,1748.787487671,41686,157
1116,f8:e6:1a:f1:d6:49,1748.90450771,41693,157
1117,f8:e6:1a:f1:d6:49,1748.905808189,41694,157
1118,f8:e6:1a:f1:d6:49,1748.92520269,41695,157
