,sa,timedifference,sequence no,length
1944,f8:e6:1a:f1:d6:49,3750.984697894,61444,159
1945,f8:e6:1a:f1:d6:49,3750.985906495,61445,159
1946,f8:e6:1a:f1:d6:49,3751.004272556,61446,159
1947,f8:e6:1a:f1:d6:49,3751.005574784,61447,159
1948,f8:e6:1a:f1:d6:49,3751.245930246,61468,159
1949,f8:e6:1a:f1:d6:49,3751.2472774530006,61469,159
1950,f8:e6:1a:f1:d6:49,3751.266965908,61470,159
1951,f8:e6:1a:f1:d6:49,3751.2682927580004,61471,159
2001,f8:e6:1a:f1:d6:49,3758.891322425,61496,157
2002,f8:e6:1a:f1:d6:49,3758.892584856,61497,157
2003,f8:e6:1a:f1:d6:49,3758.9110947140002,61498,157
2004,f8:e6:1a:f1:d6:49,3758.9817193549998,61505,157
2005,f8:e6:1a:f1:d6:49,3758.9830214480003,61506,157
2006,f8:e6:1a:f1:d6:49,3759.007169765,61509,157
2007,f8:e6:1a:f1:d6:49,3759.008465974,61510,157
2008,f8:e6:1a:f1:d6:49,3759.122356114,61517,157
2009,f8:e6:1a:f1:d6:49,3759.123651772,61518,157
2010,f8:e6:1a:f1:d6:49,3759.1420378380003,61519,157
2011,f8:e6:1a:f1:d6:49,3759.143358444,61520,157
2012,f8:e6:1a:f1:d6:49,3759.4216180480003,61541,157
2013,f8:e6:1a:f1:d6:49,3759.423023024,61542,157
2037,f8:e6:1a:f1:d6:49,3767.110816647,61650,157
2038,f8:e6:1a:f1:d6:49,3767.112129524,61651,157
2039,f8:e6:1a:f1:d6:49,3767.1136060030003,61652,157
2040,f8:e6:1a:f1:d6:49,3767.1149060260004,61653,157
2041,f8:e6:1a:f1:d6:49,3767.224919059,61658,157
2042,f8:e6:1a:f1:d6:49,3767.2262127030003,61659,157
2043,f8:e6:1a:f1:d6:49,3767.245622905,61660,157
2044,f8:e6:1a:f1:d6:49,3767.503974903,61674,157
2045,f8:e6:1a:f1:d6:49,3767.5052411480006,61675,157
2046,f8:e6:1a:f1:d6:49,3767.524082687,61676,157
2047,f8:e6:1a:f1:d6:49,3767.525372025,61677,157
2053,f8:e6:1a:f1:d6:49,3786.2614198510005,61780,157
2054,f8:e6:1a:f1:d6:49,3786.2627221390003,61781,157
2055,f8:e6:1a:f1:d6:49,3786.281785345,61782,157
2056,f8:e6:1a:f1:d6:49,3786.2830886660004,61783,157
2057,f8:e6:1a:f1:d6:49,3786.4005060430004,61790,157
2058,f8:e6:1a:f1:d6:49,3786.4017855080006,61791,157
2059,f8:e6:1a:f1:d6:49,3786.932132149,61828,157
2065,f8:e6:1a:f1:d6:49,3789.8526435440003,61914,157
2066,f8:e6:1a:f1:d6:49,3789.973711634,61922,157
2067,f8:e6:1a:f1:d6:49,3789.974996807,61923,157
2068,f8:e6:1a:f1:d6:49,3789.993417965,61924,157
2069,f8:e6:1a:f1:d6:49,3789.99471012,61925,157
2070,f8:e6:1a:f1:d6:49,3790.132023752,61935,157
2081,f8:e6:1a:f1:d6:49,3834.895192326,62126,157
2082,f8:e6:1a:f1:d6:49,3834.8965213510005,62127,157
2083,f8:e6:1a:f1:d6:49,3834.915490334,62128,157
2084,f8:e6:1a:f1:d6:49,3834.91681088,62129,157
2085,f8:e6:1a:f1:d6:49,3835.0338845280003,62136,157
2086,f8:e6:1a:f1:d6:49,3835.035278999,62137,157
2087,f8:e6:1a:f1:d6:49,3835.053918416,62138,157
2088,f8:e6:1a:f1:d6:49,3835.0552546680005,62139,157
2089,f8:e6:1a:f1:d6:49,3835.3120013230005,62156,157
2090,f8:e6:1a:f1:d6:49,3899.8943081680004,62406,157
2091,f8:e6:1a:f1:d6:49,3899.913849944,62408,157
2092,f8:e6:1a:f1:d6:49,3899.9151408660005,62409,157
2093,f8:e6:1a:f1:d6:49,3899.98262596,62415,157
2094,f8:e6:1a:f1:d6:49,3899.9839795020002,62416,157
2095,f8:e6:1a:f1:d6:49,3900.00309789,62417,157
2096,f8:e6:1a:f1:d6:49,3900.00439022,62418,157
2097,f8:e6:1a:f1:d6:49,3900.4092305940003,62450,157
2098,f8:e6:1a:f1:d6:49,3900.4105291330006,62451,157
2099,f8:e6:1a:f1:d6:49,3900.4320188799998,62452,157
2100,f8:e6:1a:f1:d6:49,3900.4333453890004,62453,157
2101,f8:e6:1a:f1:d6:49,3900.645796537,62467,157
2102,f8:e6:1a:f1:d6:49,3900.664389362,62468,157
2103,f8:e6:1a:f1:d6:49,3900.665654143,62469,157
2104,f8:e6:1a:f1:d6:49,3988.54699063,62771,157
2105,f8:e6:1a:f1:d6:49,3988.548288709,62772,157
2106,f8:e6:1a:f1:d6:49,3988.5673085840003,62773,157
2107,f8:e6:1a:f1:d6:49,3988.568677867,62774,157
2108,f8:e6:1a:f1:d6:49,3988.6870926280003,62781,157
2109,f8:e6:1a:f1:d6:49,3989.286462422,62825,157
2110,f8:e6:1a:f1:d6:49,3989.28776242,62826,157
2111,f8:e6:1a:f1:d6:49,3989.306362115,62827,157
2112,f8:e6:1a:f1:d6:49,4086.231870362,63177,157
2113,f8:e6:1a:f1:d6:49,4086.233157997,63178,157
2114,f8:e6:1a:f1:d6:49,4086.25244317,63179,157
2115,f8:e6:1a:f1:d6:49,4086.2537014060003,63180,157
2116,f8:e6:1a:f1:d6:49,4086.373365383001,63187,157
2117,f8:e6:1a:f1:d6:49,4086.3745396810004,63188,157
2118,f8:e6:1a:f1:d6:49,4086.816319244,63216,157
2119,f8:e6:1a:f1:d6:49,4086.8410889460006,63218,157
2120,f8:e6:1a:f1:d6:49,4086.8424890700003,63219,157
2121,f8:e6:1a:f1:d6:49,4086.8605963080004,63220,157
2122,f8:e6:1a:f1:d6:49,4086.8619116310006,63221,157
2123,f8:e6:1a:f1:d6:49,4089.8460419340004,63301,157
2124,f8:e6:1a:f1:d6:49,4089.8472210580007,63302,157
2125,f8:e6:1a:f1:d6:49,4089.8646397240004,63304,157
2126,f8:e6:1a:f1:d6:49,4089.8659099789998,63305,157
2127,f8:e6:1a:f1:d6:49,4090.1686210860003,63327,157
2140,f8:e6:1a:f1:d6:49,4113.032132018,65556,159
2141,f8:e6:1a:f1:d6:49,4113.033451204999,65557,159
2146,f8:e6:1a:f1:d6:49,4113.051942976,65558,159
2147,f8:e6:1a:f1:d6:49,4113.053273979999,65559,159
2157,f8:e6:1a:f1:d6:49,4113.298252662,65580,159
2158,f8:e6:1a:f1:d6:49,4113.2995808099995,65581,159
2159,f8:e6:1a:f1:d6:49,4113.319258514999,65582,159
2160,f8:e6:1a:f1:d6:49,4113.320579747,65583,159
2165,f8:e6:1a:f1:d6:49,4113.758862365,65588,159
2169,f8:e6:1a:f1:d6:49,4117.670612881,69680,157
2170,f8:e6:1a:f1:d6:49,4117.690233474,69682,157
2171,f8:e6:1a:f1:d6:49,4117.691548651999,69683,157
2181,f8:e6:1a:f1:d6:49,4118.2022718,69722,157
2182,f8:e6:1a:f1:d6:49,4118.276125208,69727,157
2183,f8:e6:1a:f1:d6:49,4118.296783834,69729,157
2184,f8:e6:1a:f1:d6:49,4118.438905753,69740,157
2185,f8:e6:1a:f1:d6:49,4121.166675963999,69813,157
2186,f8:e6:1a:f1:d6:49,4121.167969768,69814,157
2187,f8:e6:1a:f1:d6:49,4121.189356932,69815,157
2188,f8:e6:1a:f1:d6:49,4121.190675011,69816,157
2189,f8:e6:1a:f1:d6:49,4121.3959265739995,69832,157
2190,f8:e6:1a:f1:d6:49,4121.397231308,69833,157
