,sa,timedifference,sequence no,length
2493,f8:e6:1a:f1:d6:49,4887.670870639,75456,157
2494,f8:e6:1a:f1:d6:49,4887.6721385069995,75457,157
2495,f8:e6:1a:f1:d6:49,4887.691405253,75458,157
2496,f8:e6:1a:f1:d6:49,4887.692671609,75459,157
2497,f8:e6:1a:f1:d6:49,4887.810156576999,75466,157
2498,f8:e6:1a:f1:d6:49,4887.811394791999,75467,157
2499,f8:e6:1a:f1:d6:49,4887.829692724999,75468,157
2500,f8:e6:1a:f1:d6:49,4887.8310114159995,75469,157
2501,f8:e6:1a:f1:d6:49,4888.351860704,75509,157
2502,f8:e6:1a:f1:d6:49,4891.471559136,75590,157
2503,f8:e6:1a:f1:d6:49,4891.472864431,75591,157
2504,f8:e6:1a:f1:d6:49,4891.493301857,75593,157
2505,f8:e6:1a:f1:d6:49,4892.144233567,75641,157
2506,f8:e6:1a:f1:d6:49,4892.145622069999,75642,157
2507,f8:e6:1a:f1:d6:49,4892.163983244,75643,157
2508,f8:e6:1a:f1:d6:49,4892.165275869,75644,157
2513,f8:e6:1a:f1:d6:49,4926.246218598,77824,159
2514,f8:e6:1a:f1:d6:49,4926.247543098,77825,159
2548,f8:e6:1a:f1:d6:49,4934.268570914,77887,157
2549,f8:e6:1a:f1:d6:49,4934.26988309,77888,157
2551,f8:e6:1a:f1:d6:49,4934.288926099,77889,157
2552,f8:e6:1a:f1:d6:49,4934.290218734999,77890,157
2553,f8:e6:1a:f1:d6:49,4934.335974385,77894,157
2555,f8:e6:1a:f1:d6:49,4934.549199345,77909,157
2556,f8:e6:1a:f1:d6:49,4934.550501989999,77910,157
2557,f8:e6:1a:f1:d6:49,4934.594451286999,77913,157
2558,f8:e6:1a:f1:d6:49,4934.595111296,77914,157
2559,f8:e6:1a:f1:d6:49,4934.873756146,77934,157
2560,f8:e6:1a:f1:d6:49,4934.8750484659995,77935,157
2561,f8:e6:1a:f1:d6:49,4934.8942000609995,77936,157
2562,f8:e6:1a:f1:d6:49,4934.895388456,77937,157
2575,f8:e6:1a:f1:d6:49,4942.602000436999,78063,157
2576,f8:e6:1a:f1:d6:49,4942.622704117,78065,157
2577,f8:e6:1a:f1:d6:49,4942.624005985,78066,157
2578,f8:e6:1a:f1:d6:49,4942.742242529,78073,157
2579,f8:e6:1a:f1:d6:49,4942.743541585,78074,157
2580,f8:e6:1a:f1:d6:49,4942.996139796999,78089,157
2581,f8:e6:1a:f1:d6:49,4942.997427521999,78090,157
2611,f8:e6:1a:f1:d6:49,4964.291521182,78241,157
2612,f8:e6:1a:f1:d6:49,4964.292729524,78242,157
2613,f8:e6:1a:f1:d6:49,4964.311061159,78243,157
2614,f8:e6:1a:f1:d6:49,4964.312374092,78244,157
2615,f8:e6:1a:f1:d6:49,4964.429214216,78251,157
2616,f8:e6:1a:f1:d6:49,4964.430406103999,78252,157
2617,f8:e6:1a:f1:d6:49,4964.448840763,78253,157
2618,f8:e6:1a:f1:d6:49,4964.450132923,78254,157
2619,f8:e6:1a:f1:d6:49,4964.710465636999,78272,157
2620,f8:e6:1a:f1:d6:49,4964.7117665569995,78273,157
2621,f8:e6:1a:f1:d6:49,4964.730024953,78274,157
2622,f8:e6:1a:f1:d6:49,4964.731392101,78275,157
2623,f8:e6:1a:f1:d6:49,4964.85081663,78284,157
2624,f8:e6:1a:f1:d6:49,4964.871475526999,78286,157
2630,f8:e6:1a:f1:d6:49,5015.694797071,78533,157
2631,f8:e6:1a:f1:d6:49,5015.696066343,78534,157
2632,f8:e6:1a:f1:d6:49,5015.714394045,78535,157
2633,f8:e6:1a:f1:d6:49,5015.715578281,78536,157
2634,f8:e6:1a:f1:d6:49,5015.833934136,78543,157
2635,f8:e6:1a:f1:d6:49,5015.835054544,78544,157
2636,f8:e6:1a:f1:d6:49,5015.853406221,78545,157
2637,f8:e6:1a:f1:d6:49,5015.9942384159995,78554,157
2638,f8:e6:1a:f1:d6:49,5015.995542844,78555,157
2639,f8:e6:1a:f1:d6:49,5015.998885405,78556,157
2640,f8:e6:1a:f1:d6:49,5016.000167196,78557,157
2641,f8:e6:1a:f1:d6:49,5016.116265576,78566,157
2642,f8:e6:1a:f1:d6:49,5016.117482878,78567,157
2643,f8:e6:1a:f1:d6:49,5016.136894638999,78568,157
2644,f8:e6:1a:f1:d6:49,5016.138173548,78569,157
2645,f8:e6:1a:f1:d6:49,5016.321547985,78585,157
2646,f8:e6:1a:f1:d6:49,5016.322844319,78586,157
2647,f8:e6:1a:f1:d6:49,5019.389075624,78679,157
2648,f8:e6:1a:f1:d6:49,5019.390367884,78680,157
2649,f8:e6:1a:f1:d6:49,5019.529936454999,78690,157
2650,f8:e6:1a:f1:d6:49,5019.548696736,78691,157
2651,f8:e6:1a:f1:d6:49,5019.549900581999,78692,157
2652,f8:e6:1a:f1:d6:49,5019.667802839,78699,157
2653,f8:e6:1a:f1:d6:49,5019.669070211,78700,157
2654,f8:e6:1a:f1:d6:49,5019.688166729,78701,157
2655,f8:e6:1a:f1:d6:49,5019.6894600059995,78702,157
2656,f8:e6:1a:f1:d6:49,5080.0193406729995,78910,157
2657,f8:e6:1a:f1:d6:49,5080.034380869999,78912,157
2658,f8:e6:1a:f1:d6:49,5080.129402809,78919,157
2659,f8:e6:1a:f1:d6:49,5080.130683312,78920,157
2660,f8:e6:1a:f1:d6:49,5080.3911038589995,78940,157
2666,f8:e6:1a:f1:d6:49,5185.058775285,81940,159
2667,f8:e6:1a:f1:d6:49,5185.060111422,81941,159
2668,f8:e6:1a:f1:d6:49,5185.079226661999,81942,159
2669,f8:e6:1a:f1:d6:49,5185.080552459999,81943,159
2670,f8:e6:1a:f1:d6:49,5185.320493378999,81964,159
2671,f8:e6:1a:f1:d6:49,5185.321833429999,81965,159
2672,f8:e6:1a:f1:d6:49,5185.340071314,81966,159
2673,f8:e6:1a:f1:d6:49,5185.341446304999,81967,159
2674,f8:e6:1a:f1:d6:49,5185.74630644,81972,159
2711,f8:e6:1a:f1:d6:49,5193.185444734,82013,157
2712,f8:e6:1a:f1:d6:49,5193.587199883999,82041,157
2713,f8:e6:1a:f1:d6:49,5193.588497832,82042,157
2714,f8:e6:1a:f1:d6:49,5193.606856249,82043,157
2715,f8:e6:1a:f1:d6:49,5193.608158688,82044,157
2720,f8:e6:1a:f1:d6:49,5201.283017264,82169,157
2721,f8:e6:1a:f1:d6:49,5201.402211441,82177,157
2722,f8:e6:1a:f1:d6:49,5201.421820818,82178,157
2723,f8:e6:1a:f1:d6:49,5201.423084311999,82179,157
2724,f8:e6:1a:f1:d6:49,5201.445962499999,82180,157
2730,f8:e6:1a:f1:d6:49,5216.817742376999,82293,157
2731,f8:e6:1a:f1:d6:49,5216.819032993,82294,157
2732,f8:e6:1a:f1:d6:49,5217.193921984999,82329,157
2733,f8:e6:1a:f1:d6:49,5217.195100706999,82330,157
2734,f8:e6:1a:f1:d6:49,5217.334162989,82343,157
2735,f8:e6:1a:f1:d6:49,5217.335307548,82344,157
2736,f8:e6:1a:f1:d6:49,5217.354777553,82345,157
2737,f8:e6:1a:f1:d6:49,5217.356045698,82346,157
2738,f8:e6:1a:f1:d6:49,5217.569974209,82360,157
2739,f8:e6:1a:f1:d6:49,5217.589322813999,82361,157
2740,f8:e6:1a:f1:d6:49,5217.590615364,82362,157
2741,f8:e6:1a:f1:d6:49,5217.614279658999,82363,157
2755,f8:e6:1a:f1:d6:49,5248.805990183,82521,157
2756,f8:e6:1a:f1:d6:49,5248.807289454,82522,157
2757,f8:e6:1a:f1:d6:49,5248.826639136,82523,157
2758,f8:e6:1a:f1:d6:49,5248.827937014,82524,157
2759,f8:e6:1a:f1:d6:49,5248.898406364,82531,157
2760,f8:e6:1a:f1:d6:49,5249.038792928,82541,157
2761,f8:e6:1a:f1:d6:49,5249.040061739,82542,157
2762,f8:e6:1a:f1:d6:49,5249.0607365569995,82543,157
2763,f8:e6:1a:f1:d6:49,5249.0619240099995,82544,157
2764,f8:e6:1a:f1:d6:49,5249.419865619,82566,157
2765,f8:e6:1a:f1:d6:49,5249.4211649399995,82567,157
2766,f8:e6:1a:f1:d6:49,5249.439861559,82568,157
2767,f8:e6:1a:f1:d6:49,5249.441119335,82569,157
2772,f8:e6:1a:f1:d6:49,5315.669145170999,82748,157
2773,f8:e6:1a:f1:d6:49,5315.689442397,82751,157
2774,f8:e6:1a:f1:d6:49,5315.690708456999,82752,157
2775,f8:e6:1a:f1:d6:49,5315.780149589,82761,157
2776,f8:e6:1a:f1:d6:49,5316.272294013999,82795,157
2777,f8:e6:1a:f1:d6:49,5316.273559718,82796,157
2778,f8:e6:1a:f1:d6:49,5316.292813273,82797,157
2779,f8:e6:1a:f1:d6:49,5316.294134405,82798,157
2780,f8:e6:1a:f1:d6:49,5316.31916933,82800,157
2781,f8:e6:1a:f1:d6:49,5316.43633685,82808,157
2782,f8:e6:1a:f1:d6:49,5319.2077865989995,82876,157
2783,f8:e6:1a:f1:d6:49,5319.209080062,82877,157
2784,f8:e6:1a:f1:d6:49,5319.228591468,82878,157
2785,f8:e6:1a:f1:d6:49,5319.2298992589995,82879,157
2786,f8:e6:1a:f1:d6:49,5319.461192523,82897,157
2787,f8:e6:1a:f1:d6:49,5319.462549622,82898,157
2788,f8:e6:1a:f1:d6:49,5319.720249364,82916,157
