,sa,timedifference,sequence no,length
460,f8:e6:1a:f1:d6:49,643.8237645419999,21535,157
461,f8:e6:1a:f1:d6:49,643.8250668,21536,157
462,f8:e6:1a:f1:d6:49,643.8454969889999,21538,157
463,f8:e6:1a:f1:d6:49,643.965223921,21545,157
464,f8:e6:1a:f1:d6:49,643.9663970009999,21546,157
465,f8:e6:1a:f1:d6:49,643.985642202,21547,157
466,f8:e6:1a:f1:d6:49,643.9868971909999,21548,157
467,f8:e6:1a:f1:d6:49,644.4259225769999,21579,157
468,f8:e6:1a:f1:d6:49,644.4272957439999,21580,157
469,f8:e6:1a:f1:d6:49,644.4458932839999,21581,157
470,f8:e6:1a:f1:d6:49,644.447169672,21582,157
480,f8:e6:1a:f1:d6:49,687.9989595329998,24608,156
481,f8:e6:1a:f1:d6:49,688.002753638,24609,156
482,f8:e6:1a:f1:d6:49,688.0189674659999,24610,156
483,f8:e6:1a:f1:d6:49,688.020252114,24611,156
486,f8:e6:1a:f1:d6:49,694.9331404779999,24629,159
487,f8:e6:1a:f1:d6:49,694.9688521459999,24630,159
488,f8:e6:1a:f1:d6:49,694.970189275,24631,159
489,f8:e6:1a:f1:d6:49,695.4324999539999,24652,159
490,f8:e6:1a:f1:d6:49,695.433858176,24653,159
492,f8:e6:1a:f1:d6:49,695.47298146,24654,159
493,f8:e6:1a:f1:d6:49,695.4743303759999,24655,159
501,f8:e6:1a:f1:d6:49,697.181791787,24672,159
502,f8:e6:1a:f1:d6:49,697.201483895,24673,159
550,f8:e6:1a:f1:d6:49,702.7716708379999,28735,157
551,f8:e6:1a:f1:d6:49,702.7728890019999,28736,157
552,f8:e6:1a:f1:d6:49,702.91375287,28746,157
553,f8:e6:1a:f1:d6:49,703.267078425,28769,157
554,f8:e6:1a:f1:d6:49,703.2682900589999,28770,157
555,f8:e6:1a:f1:d6:49,703.287751289,28771,157
556,f8:e6:1a:f1:d6:49,703.2890420309999,28772,157
564,f8:e6:1a:f1:d6:49,710.7138819379999,28880,157
