,sa,timedifference,sequence no,length
2293,f8:e6:1a:f1:d6:49,4287.913892013999,70741,157
2294,f8:e6:1a:f1:d6:49,4287.957926583,70744,157
2295,f8:e6:1a:f1:d6:49,4287.977548414,70746,157
2296,f8:e6:1a:f1:d6:49,4287.978821479999,70747,157
2297,f8:e6:1a:f1:d6:49,4288.236760989999,70765,157
2298,f8:e6:1a:f1:d6:49,4288.376563938,70774,157
2299,f8:e6:1a:f1:d6:49,4288.377865199,70775,157
2300,f8:e6:1a:f1:d6:49,4288.396262571,70776,157
2301,f8:e6:1a:f1:d6:49,4288.39756737,70777,157
2302,f8:e6:1a:f1:d6:49,4415.594030538,71071,157
2303,f8:e6:1a:f1:d6:49,4415.615545898,71074,157
2304,f8:e6:1a:f1:d6:49,4415.965950786999,71100,157
2305,f8:e6:1a:f1:d6:49,4415.967236993,71101,157
2306,f8:e6:1a:f1:d6:49,4415.987982375,71103,157
2307,f8:e6:1a:f1:d6:49,4416.1077061139995,71110,157
2308,f8:e6:1a:f1:d6:49,4416.108984793,71111,157
2309,f8:e6:1a:f1:d6:49,4416.127558498,71112,157
2310,f8:e6:1a:f1:d6:49,4416.128860651,71113,157
2311,f8:e6:1a:f1:d6:49,4416.367554218,71129,157
2312,f8:e6:1a:f1:d6:49,4419.178165345,71196,157
2313,f8:e6:1a:f1:d6:49,4419.179369116,71197,157
2314,f8:e6:1a:f1:d6:49,4419.198657045,71198,157
2315,f8:e6:1a:f1:d6:49,4419.199975326,71199,157
2316,f8:e6:1a:f1:d6:49,4419.270119638,71205,157
2317,f8:e6:1a:f1:d6:49,4419.271407868,71206,157
2318,f8:e6:1a:f1:d6:49,4419.289512855999,71207,157
2319,f8:e6:1a:f1:d6:49,4419.290721437,71208,157
2320,f8:e6:1a:f1:d6:49,4419.697518807,71234,157
2321,f8:e6:1a:f1:d6:49,4419.698809328,71235,157
2322,f8:e6:1a:f1:d6:49,4419.718266093,71236,157
2323,f8:e6:1a:f1:d6:49,4419.719465188,71237,157
2326,f8:e6:1a:f1:d6:49,4575.663760519,73745,159
2361,f8:e6:1a:f1:d6:49,4583.492758699999,73919,157
2362,f8:e6:1a:f1:d6:49,4583.687866204999,73935,157
2363,f8:e6:1a:f1:d6:49,4583.689162013,73936,157
2364,f8:e6:1a:f1:d6:49,4583.702502949,73937,157
2365,f8:e6:1a:f1:d6:49,4583.703877968,73938,157
2366,f8:e6:1a:f1:d6:49,4583.823070474,73946,157
2374,f8:e6:1a:f1:d6:49,4583.962174838,73956,157
2375,f8:e6:1a:f1:d6:49,4583.963444104999,73957,157
2377,f8:e6:1a:f1:d6:49,4583.98216719,73958,157
2381,f8:e6:1a:f1:d6:49,4584.103598003,73966,157
2382,f8:e6:1a:f1:d6:49,4584.104892142,73967,157
2391,f8:e6:1a:f1:d6:49,4587.843443314,74053,157
2392,f8:e6:1a:f1:d6:49,4587.983673733,74063,157
2393,f8:e6:1a:f1:d6:49,4587.984948628,74064,157
2394,f8:e6:1a:f1:d6:49,4588.003675036,74065,157
2395,f8:e6:1a:f1:d6:49,4588.004971259999,74066,157
2396,f8:e6:1a:f1:d6:49,4588.539012943999,74108,157
2397,f8:e6:1a:f1:d6:49,4591.645377383,74195,157
2398,f8:e6:1a:f1:d6:49,4591.660989026,74197,157
2399,f8:e6:1a:f1:d6:49,4591.662284868999,74198,157
2400,f8:e6:1a:f1:d6:49,4591.780755053,74205,157
2401,f8:e6:1a:f1:d6:49,4591.781984553,74206,157
2402,f8:e6:1a:f1:d6:49,4611.930654351,74363,157
2403,f8:e6:1a:f1:d6:49,4611.931954334,74364,157
2404,f8:e6:1a:f1:d6:49,4612.048762789,74371,157
2405,f8:e6:1a:f1:d6:49,4612.068432259999,74373,157
2406,f8:e6:1a:f1:d6:49,4612.069697483,74374,157
2407,f8:e6:1a:f1:d6:49,4612.467442251,74401,157
2408,f8:e6:1a:f1:d6:49,4612.487157804,74403,157
2410,f8:e6:1a:f1:d6:49,4612.608886856,74411,157
2411,f8:e6:1a:f1:d6:49,4612.610182603999,74412,157
2412,f8:e6:1a:f1:d6:49,4612.628491676999,74413,157
2440,f8:e6:1a:f1:d6:49,4643.825970526,74566,157
2441,f8:e6:1a:f1:d6:49,4643.8272739819995,74567,157
2442,f8:e6:1a:f1:d6:49,4643.845175269,74569,157
2443,f8:e6:1a:f1:d6:49,4643.8464817819995,74570,157
2444,f8:e6:1a:f1:d6:49,4643.892920965,74575,157
2445,f8:e6:1a:f1:d6:49,4644.20092512,74598,157
2446,f8:e6:1a:f1:d6:49,4644.341053263,74608,157
2447,f8:e6:1a:f1:d6:49,4644.361113767,74610,157
2448,f8:e6:1a:f1:d6:49,4644.618481988,74627,157
2449,f8:e6:1a:f1:d6:49,4644.619689999,74628,157
2450,f8:e6:1a:f1:d6:49,4644.639314481,74629,157
2451,f8:e6:1a:f1:d6:49,4644.640607373,74630,157
2452,f8:e6:1a:f1:d6:49,4715.639939431,74852,157
2453,f8:e6:1a:f1:d6:49,4715.707841358,74860,157
2454,f8:e6:1a:f1:d6:49,4715.846534993,74869,157
2455,f8:e6:1a:f1:d6:49,4715.847809172,74870,157
2456,f8:e6:1a:f1:d6:49,4715.8677167079995,74872,157
2457,f8:e6:1a:f1:d6:49,4715.984540619,74879,157
2458,f8:e6:1a:f1:d6:49,4715.985822203999,74880,157
2459,f8:e6:1a:f1:d6:49,4716.143267455,74891,157
2460,f8:e6:1a:f1:d6:49,4716.262351768,74899,157
