16:15:df:34:eb:c1,2455.272578929,365074,NaN,94
16:15:df:34:eb:c1,2455.418009882,365080,NaN,94
16:15:df:34:eb:c1,2455.441668654,365081,NaN,94
16:15:df:34:eb:c1,2518.244841826,365084,NaN,94
16:15:df:34:eb:c1,2518.269416779,365085,NaN,94
16:15:df:34:eb:c1,2518.317569361,365087,NaN,94
16:15:df:34:eb:c1,2518.3421356589997,365088,NaN,94
16:15:df:34:eb:c1,2518.365777486,365089,NaN,94
16:15:df:34:eb:c1,2518.414707933,365091,NaN,94
16:15:df:34:eb:c1,2581.338855796,373292,NaN,94
16:15:df:34:eb:c1,2581.388042457,373294,NaN,94
16:15:df:34:eb:c1,2581.4360002989997,373296,NaN,94
