,sa,timedifference,sequence no,length
35524,58:65:e6:70:38:be,70842.35878184899,39526,124
35525,58:65:e6:70:38:be,70842.37907505,39528,124
35526,58:65:e6:70:38:be,70842.397117546,39529,124
35527,58:65:e6:70:38:be,70842.417214736,39531,124
35528,58:65:e6:70:38:be,70842.427467728,39532,124
35529,58:65:e6:70:38:be,70842.44001057699,39533,124
35622,58:65:e6:70:38:be,71002.544114748,39620,124
35623,58:65:e6:70:38:be,71002.55241817399,39621,124
35624,58:65:e6:70:38:be,71002.563074797,39622,124
35625,58:65:e6:70:38:be,71002.572485901,39623,124
35626,58:65:e6:70:38:be,71002.584477251,39624,124
35627,58:65:e6:70:38:be,71002.59355788899,39625,124
35628,58:65:e6:70:38:be,71002.612324906,39627,124
35629,58:65:e6:70:38:be,71002.622502699,39628,124
35630,58:65:e6:70:38:be,71002.856395639,39648,124
35631,58:65:e6:70:38:be,71002.857437545,39649,124
35632,58:65:e6:70:38:be,71002.870078798,39650,124
35633,58:65:e6:70:38:be,71002.879416635,39651,124
35634,58:65:e6:70:38:be,71002.891328705,39652,124
35753,58:65:e6:70:38:be,71202.689328723,39714,124
35754,58:65:e6:70:38:be,71202.707679046,39716,124
35755,58:65:e6:70:38:be,71202.718352905,39717,124
35756,58:65:e6:70:38:be,71202.72777327699,39718,124
35757,58:65:e6:70:38:be,71202.95655753699,39736,124
35758,58:65:e6:70:38:be,71202.97262438199,39738,124
35759,58:65:e6:70:38:be,71202.991771256,39740,124
35840,58:65:e6:70:38:be,71362.832073377,39804,124
35841,58:65:e6:70:38:be,71362.84194693199,39805,124
35842,58:65:e6:70:38:be,71362.852263689,39806,124
35843,58:65:e6:70:38:be,71363.080235391,39826,124
35844,58:65:e6:70:38:be,71363.09098926,39827,124
35845,58:65:e6:70:38:be,71363.134802068,39830,124
35846,58:65:e6:70:38:be,71363.16073201399,39832,124
