,sa,timedifference,sequence no,length
1165,58:65:e6:70:38:be,1800.759766421,1021,124
1166,58:65:e6:70:38:be,1800.7777970030002,1023,124
1167,58:65:e6:70:38:be,1800.7991716430001,1025,124
1168,58:65:e6:70:38:be,1801.0411814489999,1048,124
1169,58:65:e6:70:38:be,1801.064395757,1049,124
1170,58:65:e6:70:38:be,1801.099180904,1053,124
1255,58:65:e6:70:38:be,1961.193220079,1145,124
1256,58:65:e6:70:38:be,1961.202393606,1146,124
1257,58:65:e6:70:38:be,1961.2139159039998,1147,124
1258,58:65:e6:70:38:be,1961.240379306,1149,124
1259,58:65:e6:70:38:be,1961.2451102520001,1150,124
1351,58:65:e6:70:38:be,2121.0373427730005,1217,124
1352,58:65:e6:70:38:be,2121.0874846670004,1221,124
1353,58:65:e6:70:38:be,2121.097634494,1222,124
1354,58:65:e6:70:38:be,2121.1071145720002,1223,124
1355,58:65:e6:70:38:be,2121.3696476190003,1245,124
1356,58:65:e6:70:38:be,2121.3709381470003,1246,124
1357,58:65:e6:70:38:be,2121.383261294,1248,124
