,sa,timedifference,sequence no,length
3236,58:65:e6:70:38:be,5082.382433038,2900,124
3237,58:65:e6:70:38:be,5082.402000224,2902,124
3238,58:65:e6:70:38:be,5082.406578334,2903,124
3356,58:65:e6:70:38:be,5242.4917213260005,2999,124
3357,58:65:e6:70:38:be,5242.510569903,3000,124
3358,58:65:e6:70:38:be,5242.514607191,3001,124
3359,58:65:e6:70:38:be,5242.522606889,3002,124
3360,58:65:e6:70:38:be,5242.712124757,3021,124
3361,58:65:e6:70:38:be,5242.721675942,3022,124
3362,58:65:e6:70:38:be,5242.731145302,3023,124
3363,58:65:e6:70:38:be,5242.751485297,3025,124
3364,58:65:e6:70:38:be,5242.77066826,3026,124
3365,58:65:e6:70:38:be,5242.792802577,3028,124
3366,58:65:e6:70:38:be,5242.801824113,3029,124
3367,58:65:e6:70:38:be,5242.811360488,3030,124
3368,58:65:e6:70:38:be,5242.822513082,3031,124
