,sa,timedifference,sequence no,length
36227,58:65:e6:70:38:be,72002.989016815,40168,124
36228,58:65:e6:70:38:be,72002.999019656,40169,124
36229,58:65:e6:70:38:be,72003.00889213,40170,124
36230,58:65:e6:70:38:be,72003.03994099899,40172,124
36231,58:65:e6:70:38:be,72003.048442641,40173,124
36232,58:65:e6:70:38:be,72003.058459863,40174,124
36233,58:65:e6:70:38:be,72003.09843466,40178,124
36335,58:65:e6:70:38:be,72163.11251599,40266,124
36336,58:65:e6:70:38:be,72163.15587657099,40270,124
36337,58:65:e6:70:38:be,72163.174853416,40272,124
36338,58:65:e6:70:38:be,72163.20336173,40273,124
36339,58:65:e6:70:38:be,72163.22332314699,40275,124
36340,58:65:e6:70:38:be,72163.392517262,40290,124
36341,58:65:e6:70:38:be,72163.481834097,40297,124
36342,58:65:e6:70:38:be,72163.48903330199,40298,124
36343,58:65:e6:70:38:be,72163.505700538,40299,124
36344,58:65:e6:70:38:be,72163.50688122,40300,124
36444,58:65:e6:70:38:be,72323.58435126599,40394,124
