,sa,timedifference,sequence no,length
23151,58:65:e6:70:38:be,45003.466712340996,25330,124
23285,58:65:e6:70:38:be,45323.70630891,25508,124
23286,58:65:e6:70:38:be,45323.716497179,25509,124
23287,58:65:e6:70:38:be,45323.929156376995,25527,124
23288,58:65:e6:70:38:be,45323.938229758,25528,124
23289,58:65:e6:70:38:be,45323.945459835,25529,124
23290,58:65:e6:70:38:be,45323.956764458,25530,124
23291,58:65:e6:70:38:be,45323.973783976,25531,124
23292,58:65:e6:70:38:be,45324.02585551,25535,124
23293,58:65:e6:70:38:be,45324.04559144,25539,124
23371,58:65:e6:70:38:be,45483.81104352,25594,124
23372,58:65:e6:70:38:be,45483.820271493,25595,124
23373,58:65:e6:70:38:be,45483.82994068899,25596,124
23374,58:65:e6:70:38:be,45483.83894792599,25597,124
23375,58:65:e6:70:38:be,45484.06927558399,25614,124
23376,58:65:e6:70:38:be,45484.08689857899,25618,124
23377,58:65:e6:70:38:be,45484.09994814699,25620,124
