,sa,timedifference,sequence no,length
45105,58:65:e6:70:38:be,85925.36942968299,47901,124
45106,58:65:e6:70:38:be,85925.38460761699,47903,124
45107,58:65:e6:70:38:be,85925.63470626599,47926,124
45108,58:65:e6:70:38:be,85925.644051534,47927,124
45109,58:65:e6:70:38:be,85925.654796213,47928,124
45110,58:65:e6:70:38:be,85925.942637202,47954,124
45111,58:65:e6:70:38:be,85925.954071084,47956,124
45218,58:65:e6:70:38:be,86085.868346341,48026,124
45219,58:65:e6:70:38:be,86085.878906359,48027,124
45307,58:65:e6:70:38:be,86245.633744098,48091,124
45308,58:65:e6:70:38:be,86245.642576105,48092,124
45309,58:65:e6:70:38:be,86245.693425154,48096,124
45310,58:65:e6:70:38:be,86246.021784721,48125,124
45311,58:65:e6:70:38:be,86246.025395516,48126,124
45312,58:65:e6:70:38:be,86246.050493209,48127,124
45313,58:65:e6:70:38:be,86246.074471963,48131,124
