,sa,timedifference,sequence no,length
16883,58:65:e6:70:38:be,30601.018845842,17415,124
16884,58:65:e6:70:38:be,30601.248094474,17436,124
16885,58:65:e6:70:38:be,30601.259664033998,17438,124
16886,58:65:e6:70:38:be,30601.269192525,17439,124
16887,58:65:e6:70:38:be,30601.289439764998,17441,124
16888,58:65:e6:70:38:be,30601.308598784,17442,124
16889,58:65:e6:70:38:be,30601.339056118002,17445,124
16966,58:65:e6:70:38:be,30760.923262308002,17484,124
16967,58:65:e6:70:38:be,30760.933390398997,17485,124
16968,58:65:e6:70:38:be,30760.944609093003,17486,124
16969,58:65:e6:70:38:be,30761.194794148003,17510,124
16970,58:65:e6:70:38:be,30761.2034843,17511,124
16971,58:65:e6:70:38:be,30761.213447051,17512,124
16972,58:65:e6:70:38:be,30761.235592948004,17514,124
16973,58:65:e6:70:38:be,30761.533061593003,17540,124
17131,58:65:e6:70:38:be,31081.160309525,17670,124
17132,58:65:e6:70:38:be,31081.191413381,17674,124
17133,58:65:e6:70:38:be,31081.213267601,17675,124
17134,58:65:e6:70:38:be,31081.232147934,17677,124
17135,58:65:e6:70:38:be,31081.251760073003,17679,124
17136,58:65:e6:70:38:be,31081.608486677,17712,124
