,sa,timedifference,sequence no,length
37413,58:65:e6:70:38:be,73803.82438877,41194,124
37414,58:65:e6:70:38:be,73803.826565064,41195,124
37415,58:65:e6:70:38:be,73803.83697549399,41196,124
37416,58:65:e6:70:38:be,73803.85734665899,41198,124
37417,58:65:e6:70:38:be,73804.137790372,41224,124
37418,58:65:e6:70:38:be,73804.147202109,41225,124
37419,58:65:e6:70:38:be,73804.157996141,41226,124
37532,58:65:e6:70:38:be,73963.962111161,41295,124
37533,58:65:e6:70:38:be,73963.97371479699,41296,124
37534,58:65:e6:70:38:be,73963.99139733899,41298,124
37535,58:65:e6:70:38:be,73964.2114857,41317,124
37536,58:65:e6:70:38:be,73964.22982189899,41318,124
37537,58:65:e6:70:38:be,73964.251411597,41321,124
37538,58:65:e6:70:38:be,73964.262227693,41322,124
37645,58:65:e6:70:38:be,74124.345982812,41414,124
37646,58:65:e6:70:38:be,74124.396068862,41418,124
37751,58:65:e6:70:38:be,74284.26946265,41489,124
37752,58:65:e6:70:38:be,74284.526953623,41512,124
