,sa,timedifference,sequence no,length
9010,58:65:e6:70:38:be,15043.359384474,8523,124
9011,58:65:e6:70:38:be,15043.387491624999,8526,124
9238,58:65:e6:70:38:be,15403.179208389001,8681,124
9239,58:65:e6:70:38:be,15403.187333663,8682,124
9240,58:65:e6:70:38:be,15403.454212784001,8703,124
9241,58:65:e6:70:38:be,15403.455588112001,8704,124
9242,58:65:e6:70:38:be,15403.458566042002,8705,124
9243,58:65:e6:70:38:be,15403.461756672,8706,124
9336,58:65:e6:70:38:be,15563.021396671,8752,124
9337,58:65:e6:70:38:be,15563.030786677002,8753,124
9338,58:65:e6:70:38:be,15563.041603404,8754,124
9339,58:65:e6:70:38:be,15563.051112952002,8755,124
9340,58:65:e6:70:38:be,15563.312756514,8780,124
9341,58:65:e6:70:38:be,15563.331633054,8782,124
9342,58:65:e6:70:38:be,15563.341592948,8783,124
9343,58:65:e6:70:38:be,15563.581665127002,8805,124
9344,58:65:e6:70:38:be,15563.601866148,8807,124
