,sa,timedifference,sequence no,length
15790,58:65:e6:70:38:be,28324.625930749,16108,124
15791,58:65:e6:70:38:be,28324.635805769998,16109,124
15792,58:65:e6:70:38:be,28324.647492154,16110,124
15793,58:65:e6:70:38:be,28324.655718356,16111,124
15794,58:65:e6:70:38:be,28324.909493726,16135,124
15795,58:65:e6:70:38:be,28324.927771197003,16137,124
15796,58:65:e6:70:38:be,28325.206350167,16164,124
15797,58:65:e6:70:38:be,28325.216352048003,16165,124
15895,58:65:e6:70:38:be,28484.771208094,16207,124
15896,58:65:e6:70:38:be,28484.780229968997,16208,124
15897,58:65:e6:70:38:be,28484.802473742002,16210,124
15898,58:65:e6:70:38:be,28484.810228499,16211,124
15899,58:65:e6:70:38:be,28485.031460733997,16231,124
15900,58:65:e6:70:38:be,28485.040497162,16232,124
15901,58:65:e6:70:38:be,28485.051012453,16233,124
15902,58:65:e6:70:38:be,28485.071612687003,16235,124
15903,58:65:e6:70:38:be,28485.082800618,16236,124
15971,58:65:e6:70:38:be,28644.881727852,16299,124
15972,58:65:e6:70:38:be,28644.885829717,16300,124
15973,58:65:e6:70:38:be,28644.910610848,16302,124
15974,58:65:e6:70:38:be,28644.91474313,16303,124
15975,58:65:e6:70:38:be,28644.935301729998,16306,124
15976,58:65:e6:70:38:be,28644.97628581,16309,124
15977,58:65:e6:70:38:be,28644.985250592003,16310,124
