,sa,timedifference,sequence no,length
39052,58:65:e6:70:38:be,76200.242253818,42507,124
39053,58:65:e6:70:38:be,76200.262275819,42509,124
39054,58:65:e6:70:38:be,76200.277983861,42510,124
39055,58:65:e6:70:38:be,76200.282232207,42511,124
39056,58:65:e6:70:38:be,76200.30145680699,42513,124
39057,58:65:e6:70:38:be,76200.312298554,42514,124
39058,58:65:e6:70:38:be,76200.323857709,42515,124
39059,58:65:e6:70:38:be,76200.352606138,42518,124
39157,58:65:e6:70:38:be,76360.416932708,42608,124
39158,58:65:e6:70:38:be,76360.429709275,42609,124
39159,58:65:e6:70:38:be,76360.436010882,42610,124
39160,58:65:e6:70:38:be,76360.454723782,42611,124
39161,58:65:e6:70:38:be,76360.48666215199,42614,124
39324,58:65:e6:70:38:be,76605.533255485,42705,124
39325,58:65:e6:70:38:be,76605.53438033,42706,124
39326,58:65:e6:70:38:be,76605.54275477199,42707,124
39327,58:65:e6:70:38:be,76605.582875116,42711,124
39328,58:65:e6:70:38:be,76605.80492334899,42729,124
39329,58:65:e6:70:38:be,76605.824223413,42730,124
39412,58:65:e6:70:38:be,76765.737283741,42797,124
39413,58:65:e6:70:38:be,76765.747960325,42798,124
39414,58:65:e6:70:38:be,76765.75753257699,42799,124
39415,58:65:e6:70:38:be,76766.025648925,42821,124
