,sa,timedifference,sequence no,length
6514,58:65:e6:70:38:be,10800.722603255,6114,124
6515,58:65:e6:70:38:be,10800.731707482999,6115,124
6516,58:65:e6:70:38:be,10800.761027843,6118,124
6517,58:65:e6:70:38:be,10800.781620104,6120,124
6518,58:65:e6:70:38:be,10800.982982594001,6137,124
6519,58:65:e6:70:38:be,10800.992481399,6138,124
6520,58:65:e6:70:38:be,10801.000878681,6140,124
6521,58:65:e6:70:38:be,10801.013261183,6141,124
6522,58:65:e6:70:38:be,10801.020947239002,6142,124
6523,58:65:e6:70:38:be,10801.051490902999,6145,124
6592,58:65:e6:70:38:be,10960.621300378,6182,124
6593,58:65:e6:70:38:be,10960.629202176,6183,124
6594,58:65:e6:70:38:be,10960.885965387,6206,124
6595,58:65:e6:70:38:be,10960.895997367,6207,124
6596,58:65:e6:70:38:be,10960.907804682,6208,124
6597,58:65:e6:70:38:be,10961.166184035,6232,124
6598,58:65:e6:70:38:be,10961.175896997,6233,124
6599,58:65:e6:70:38:be,10961.185960368,6234,124
6600,58:65:e6:70:38:be,10961.195899291,6235,124
