,sa,timedifference,sequence no,length
43440,58:65:e6:70:38:be,83444.33901786899,46552,124
43441,58:65:e6:70:38:be,83444.348263151,46553,124
43442,58:65:e6:70:38:be,83444.35810459,46554,124
43443,58:65:e6:70:38:be,83444.368923616,46555,124
43444,58:65:e6:70:38:be,83444.388104994,46557,124
43445,58:65:e6:70:38:be,83444.4082528,46559,124
43446,58:65:e6:70:38:be,83444.57027663599,46575,124
43447,58:65:e6:70:38:be,83444.62174953199,46578,124
43448,58:65:e6:70:38:be,83444.641338408,46579,124
43449,58:65:e6:70:38:be,83444.64610156199,46581,124
43570,58:65:e6:70:38:be,83604.760971427,46677,124
43571,58:65:e6:70:38:be,83604.77244194699,46678,124
43572,58:65:e6:70:38:be,83604.7843389,46679,124
43573,58:65:e6:70:38:be,83604.792294881,46680,124
43574,58:65:e6:70:38:be,83604.80404396099,46681,124
