,sa,timedifference,sequence no,length
37103,58:65:e6:70:38:be,73323.769516968,40923,124
37104,58:65:e6:70:38:be,73323.773808796,40924,124
37105,58:65:e6:70:38:be,73323.794329999,40926,124
37106,58:65:e6:70:38:be,73323.804414121,40927,124
37107,58:65:e6:70:38:be,73323.815520516,40928,124
37108,58:65:e6:70:38:be,73324.034807202,40947,124
37109,58:65:e6:70:38:be,73324.036083703,40948,124
37110,58:65:e6:70:38:be,73324.041224912,40949,124
37111,58:65:e6:70:38:be,73324.071733002,40952,124
37229,58:65:e6:70:38:be,73483.878131211,41019,124
37230,58:65:e6:70:38:be,73483.889556163,41020,124
37231,58:65:e6:70:38:be,73483.908409784,41022,124
37232,58:65:e6:70:38:be,73483.950485154,41025,124
37233,58:65:e6:70:38:be,73484.137259994,41042,124
37234,58:65:e6:70:38:be,73484.140509983,41043,124
37235,58:65:e6:70:38:be,73484.189298826,41047,124
37236,58:65:e6:70:38:be,73484.197672399,41048,124
