,sa,timedifference,sequence no,length
3098,80:2b:f9:f1:5e:e9,4824.384916798,7492,140
3099,80:2b:f9:f1:5e:e9,4824.395638996,7493,140
3100,80:2b:f9:f1:5e:e9,4824.618373312,7510,140
3101,80:2b:f9:f1:5e:e9,4824.628312474,7511,140
3117,80:2b:f9:f1:5e:e9,4854.369483343,7536,140
3118,80:2b:f9:f1:5e:e9,4854.646446713,7556,140
3119,80:2b:f9:f1:5e:e9,4854.656614399,7557,140
3150,80:2b:f9:f1:5e:e9,4914.61288364,7648,140
3167,80:2b:f9:f1:5e:e9,4944.19851261,7669,140
3178,80:2b:f9:f1:5e:e9,4974.278589884,7726,140
3179,80:2b:f9:f1:5e:e9,4974.382303619,7733,140
3209,80:2b:f9:f1:5e:e9,5034.0978048140005,7804,140
3210,80:2b:f9:f1:5e:e9,5034.107950016,7806,140
3211,80:2b:f9:f1:5e:e9,5034.281621776,7819,140
3212,80:2b:f9:f1:5e:e9,5034.291803121,7820,140
3229,80:2b:f9:f1:5e:e9,5064.295196561,7869,140
3270,80:2b:f9:f1:5e:e9,5124.007757382,7945,140
3271,80:2b:f9:f1:5e:e9,5124.020322779,7947,140
3272,80:2b:f9:f1:5e:e9,5124.249198977,7963,140
3273,80:2b:f9:f1:5e:e9,5124.259359662,7964,140
3318,80:2b:f9:f1:5e:e9,5183.980817107999,8034,140
3319,80:2b:f9:f1:5e:e9,5183.991919702999,8035,140
3320,80:2b:f9:f1:5e:e9,5184.209634594,8052,140
3321,80:2b:f9:f1:5e:e9,5184.219901677,8053,140
3378,80:2b:f9:f1:5e:e9,5244.208324986001,8148,140
3379,80:2b:f9:f1:5e:e9,5244.220130827,8149,140
3380,80:2b:f9:f1:5e:e9,5244.242757223,8151,140
3389,80:2b:f9:f1:5e:e9,5273.931251784999,8173,140
3390,80:2b:f9:f1:5e:e9,5273.955033923,8175,140
3391,80:2b:f9:f1:5e:e9,5274.197186812,8192,140
3392,80:2b:f9:f1:5e:e9,5274.207379726,8193,140
3425,80:2b:f9:f1:5e:e9,5333.890364607,8264,140
3444,80:2b:f9:f1:5e:e9,5363.936347756,8326,140
3445,80:2b:f9:f1:5e:e9,5363.946493763,8327,140
3472,80:2b:f9:f1:5e:e9,5393.703093387,8354,140
