,sa,timedifference,sequence no,length
5036,80:2b:f9:f1:5e:e9,8420.266636897,13127,140
5037,80:2b:f9:f1:5e:e9,8420.27742874,13128,140
5038,80:2b:f9:f1:5e:e9,8420.454094462,13142,140
5039,80:2b:f9:f1:5e:e9,8420.46441848,13143,140
5049,80:2b:f9:f1:5e:e9,8450.464028864,13193,140
5050,80:2b:f9:f1:5e:e9,8450.473051730001,13194,140
5090,80:2b:f9:f1:5e:e9,8510.188677451,13269,140
5091,80:2b:f9:f1:5e:e9,8510.199165709,13270,140
5092,80:2b:f9:f1:5e:e9,8510.221788278,13272,140
5093,80:2b:f9:f1:5e:e9,8510.41905477,13287,140
5094,80:2b:f9:f1:5e:e9,8510.431630083,13288,140
5118,80:2b:f9:f1:5e:e9,8570.142695328,13371,140
5119,80:2b:f9:f1:5e:e9,8570.175798351,13374,140
5120,80:2b:f9:f1:5e:e9,8570.380968277,13390,140
5155,80:2b:f9:f1:5e:e9,8630.101297680001,13469,140
5156,80:2b:f9:f1:5e:e9,8630.124067295,13471,140
5157,80:2b:f9:f1:5e:e9,8630.308323901,13485,140
5158,80:2b:f9:f1:5e:e9,8630.388618353,13490,140
5159,80:2b:f9:f1:5e:e9,8630.413527939,13492,140
5192,80:2b:f9:f1:5e:e9,8690.34611902,13592,140
5223,80:2b:f9:f1:5e:e9,8750.025169313,13666,140
5224,80:2b:f9:f1:5e:e9,8750.114760587,13673,140
5253,80:2b:f9:f1:5e:e9,8809.829986174,13744,140
5254,80:2b:f9:f1:5e:e9,8810.014155291,13760,140
5255,80:2b:f9:f1:5e:e9,8810.024340395,13761,140
5274,80:2b:f9:f1:5e:e9,8840.027662678,13810,140
5275,80:2b:f9:f1:5e:e9,8840.037809971,13811,140
5304,80:2b:f9:f1:5e:e9,8899.751827106,13890,140
5305,80:2b:f9:f1:5e:e9,8899.980174404,13908,140
5306,80:2b:f9:f1:5e:e9,8899.990293663,13909,140
5344,80:2b:f9:f1:5e:e9,8959.710039073,13988,140
5345,80:2b:f9:f1:5e:e9,8959.722223513,13989,140
5346,80:2b:f9:f1:5e:e9,8959.733789783999,13990,140
5347,80:2b:f9:f1:5e:e9,8959.950607077,14007,140
5348,80:2b:f9:f1:5e:e9,8960.010840602,14010,140
