,sa,timedifference,sequence no,length
38645,80:2b:f9:f1:5e:e9,75648.04252813701,122003,140
38646,80:2b:f9:f1:5e:e9,75648.05469069401,122004,140
38647,80:2b:f9:f1:5e:e9,75648.093464598,122007,140
38648,80:2b:f9:f1:5e:e9,75648.28576496501,122022,140
38649,80:2b:f9:f1:5e:e9,75648.297673541,122023,140
38684,80:2b:f9:f1:5e:e9,75678.051703712,122050,140
38685,80:2b:f9:f1:5e:e9,75678.327548079,122070,140
38686,80:2b:f9:f1:5e:e9,75678.337828277,122071,140
38721,80:2b:f9:f1:5e:e9,75738.056648824,122145,140
38723,80:2b:f9:f1:5e:e9,75738.29949907101,122162,140
38724,80:2b:f9:f1:5e:e9,75738.309684531,122163,140
38768,80:2b:f9:f1:5e:e9,75798.01104693102,122242,140
38769,80:2b:f9:f1:5e:e9,75798.08661737901,122247,140
38809,80:2b:f9:f1:5e:e9,75857.82961112901,122316,140
38810,80:2b:f9:f1:5e:e9,75858.017112332,122332,140
38811,80:2b:f9:f1:5e:e9,75858.027259543,122333,140
38828,80:2b:f9:f1:5e:e9,75888.033236677,122373,140
38829,80:2b:f9:f1:5e:e9,75888.04629759,122374,140
38868,80:2b:f9:f1:5e:e9,75917.81026588602,122412,140
38923,80:2b:f9:f1:5e:e9,76007.74385706901,122535,140
38924,80:2b:f9:f1:5e:e9,76007.982529298,122554,140
38954,80:2b:f9:f1:5e:e9,76037.75639497701,122586,140
38955,80:2b:f9:f1:5e:e9,76038.035127662,122606,140
38993,80:2b:f9:f1:5e:e9,76097.712011006,122671,140
38994,80:2b:f9:f1:5e:e9,76097.99182553,122691,140
38995,80:2b:f9:f1:5e:e9,76098.00317297701,122692,140
39039,80:2b:f9:f1:5e:e9,76157.78814120601,122763,140
