,sa,timedifference,sequence no,length
18200,80:2b:f9:f1:5e:e9,33622.9652857,53577,140
18201,80:2b:f9:f1:5e:e9,33623.230824125,53597,140
18202,80:2b:f9:f1:5e:e9,33623.240951659,53598,140
18224,80:2b:f9:f1:5e:e9,33682.912016084,53674,140
18225,80:2b:f9:f1:5e:e9,33683.01797471,53681,140
18245,80:2b:f9:f1:5e:e9,33742.75146039,53764,140
18246,80:2b:f9:f1:5e:e9,33742.923702117,53778,140
18247,80:2b:f9:f1:5e:e9,33742.934680163,53779,140
18256,80:2b:f9:f1:5e:e9,33772.952243946,53837,140
18289,80:2b:f9:f1:5e:e9,33832.910533317,53941,140
18290,80:2b:f9:f1:5e:e9,33832.920732178,53942,140
18318,80:2b:f9:f1:5e:e9,33892.880158987,54038,140
18331,80:2b:f9:f1:5e:e9,33952.638265782996,54120,140
18332,80:2b:f9:f1:5e:e9,33952.878127592,54137,140
18333,80:2b:f9:f1:5e:e9,33952.889015905996,54138,140
18334,80:2b:f9:f1:5e:e9,33952.911753869994,54140,140
18343,80:2b:f9:f1:5e:e9,33982.865032682996,54183,140
18344,80:2b:f9:f1:5e:e9,33982.873652035,54184,140
18350,80:2b:f9:f1:5e:e9,34012.837919888,54227,140
18361,80:2b:f9:f1:5e:e9,34042.556591641,54257,140
18368,80:2b:f9:f1:5e:e9,34072.627874341,54309,140
18388,80:2b:f9:f1:5e:e9,34102.385599956,54337,140
18431,80:2b:f9:f1:5e:e9,34192.310029290995,54482,140
18432,80:2b:f9:f1:5e:e9,34192.550169178,54501,140
