,sa,timedifference,sequence no,length
4757,80:2b:f9:f1:5e:e9,7881.233933074,12312,140
4758,80:2b:f9:f1:5e:e9,7881.244088220001,12313,140
4776,80:2b:f9:f1:5e:e9,7970.899916231,12446,140
4792,80:2b:f9:f1:5e:e9,8000.954565667,12494,140
4793,80:2b:f9:f1:5e:e9,8000.964729776,12495,140
4825,80:2b:f9:f1:5e:e9,8060.676750627,12572,140
4826,80:2b:f9:f1:5e:e9,8060.686961214,12574,140
4827,80:2b:f9:f1:5e:e9,8060.865327726,12587,140
4828,80:2b:f9:f1:5e:e9,8060.875502774,12588,140
4836,80:2b:f9:f1:5e:e9,8090.871858228,12647,140
4837,80:2b:f9:f1:5e:e9,8090.8820679,12648,140
4854,80:2b:f9:f1:5e:e9,8120.644451669,12674,140
4855,80:2b:f9:f1:5e:e9,8120.875743688999,12692,140
4907,80:2b:f9:f1:5e:e9,8210.55216626,12814,140
4908,80:2b:f9:f1:5e:e9,8210.783169053999,12831,140
4909,80:2b:f9:f1:5e:e9,8210.793342321,12832,140
4925,80:2b:f9:f1:5e:e9,8240.853538274,12880,140
4946,80:2b:f9:f1:5e:e9,8270.506645756,12905,140
4963,80:2b:f9:f1:5e:e9,8300.512055085,12953,140
4964,80:2b:f9:f1:5e:e9,8300.773905186,12972,140
4997,80:2b:f9:f1:5e:e9,8360.458389411,13046,140
4998,80:2b:f9:f1:5e:e9,8360.519244068,13049,140
