,sa,timedifference,sequence no,length
31495,80:2b:f9:f1:5e:e9,63028.857441964996,101128,140
31501,80:2b:f9:f1:5e:e9,63058.635789504,101161,140
31550,80:2b:f9:f1:5e:e9,63178.578414221,101358,140
31551,80:2b:f9:f1:5e:e9,63178.84979523299,101377,140
31552,80:2b:f9:f1:5e:e9,63178.86002813499,101378,140
31553,80:2b:f9:f1:5e:e9,63178.8758329,101379,140
31583,80:2b:f9:f1:5e:e9,63238.545166929995,101465,140
31584,80:2b:f9:f1:5e:e9,63238.562005784996,101466,140
31585,80:2b:f9:f1:5e:e9,63238.823538387995,101485,140
31586,80:2b:f9:f1:5e:e9,63238.834875614,101486,140
31607,80:2b:f9:f1:5e:e9,63298.641112011,101577,140
31636,80:2b:f9:f1:5e:e9,63358.354869195,101656,140
31637,80:2b:f9:f1:5e:e9,63358.368439692,101657,140
31638,80:2b:f9:f1:5e:e9,63358.744898361,101676,140
31639,80:2b:f9:f1:5e:e9,63358.755067919,101677,140
31640,80:2b:f9:f1:5e:e9,63358.77852329,101679,140
31656,80:2b:f9:f1:5e:e9,63418.325603489,101748,140
31657,80:2b:f9:f1:5e:e9,63418.33580276799,101749,140
31658,80:2b:f9:f1:5e:e9,63418.55843540799,101765,140
31689,80:2b:f9:f1:5e:e9,63508.273815882,101887,140
31690,80:2b:f9:f1:5e:e9,63508.284069774,101888,140
31691,80:2b:f9:f1:5e:e9,63508.507990987,101905,140
31692,80:2b:f9:f1:5e:e9,63508.520085657,101906,140
31706,80:2b:f9:f1:5e:e9,63538.272021542994,101931,140
31707,80:2b:f9:f1:5e:e9,63538.28220438799,101932,140
31708,80:2b:f9:f1:5e:e9,63538.551082401995,101951,140
31709,80:2b:f9:f1:5e:e9,63538.56729340999,101952,140
31710,80:2b:f9:f1:5e:e9,63538.573362049996,101953,140
31740,80:2b:f9:f1:5e:e9,63598.24428617,102018,140
31741,80:2b:f9:f1:5e:e9,63598.256992587,102019,140
31742,80:2b:f9:f1:5e:e9,63598.523228754995,102038,140
