,sa,timedifference,sequence no,length
29384,80:2b:f9:f1:5e:e9,58802.181565706,94316,140
29385,80:2b:f9:f1:5e:e9,58802.424446275,94335,140
29422,80:2b:f9:f1:5e:e9,58892.117145636,94463,140
29423,80:2b:f9:f1:5e:e9,58892.129329844,94464,140
29424,80:2b:f9:f1:5e:e9,58892.356947994,94480,140
29425,80:2b:f9:f1:5e:e9,58892.372653372,94481,140
29447,80:2b:f9:f1:5e:e9,58922.436067106,94535,140
29466,80:2b:f9:f1:5e:e9,58982.100894705,94619,140
29467,80:2b:f9:f1:5e:e9,58982.108436799,94620,140
29468,80:2b:f9:f1:5e:e9,58982.376460643,94639,140
29469,80:2b:f9:f1:5e:e9,58982.390464874996,94640,140
29495,80:2b:f9:f1:5e:e9,59042.073889381005,94729,140
29496,80:2b:f9:f1:5e:e9,59042.08404036299,94730,140
29498,80:2b:f9:f1:5e:e9,59042.178561176,94736,140
29535,80:2b:f9:f1:5e:e9,59101.908547472995,94821,140
29536,80:2b:f9:f1:5e:e9,59102.09725747,94837,140
29537,80:2b:f9:f1:5e:e9,59102.106878727995,94838,140
29556,80:2b:f9:f1:5e:e9,59161.881988434994,94919,140
29606,80:2b:f9:f1:5e:e9,59251.828323581,95068,140
29607,80:2b:f9:f1:5e:e9,59252.060371459,95086,140
29608,80:2b:f9:f1:5e:e9,59252.069558994,95087,140
29615,80:2b:f9:f1:5e:e9,59281.824339961,95120,140
29616,80:2b:f9:f1:5e:e9,59281.835760809,95121,140
29617,80:2b:f9:f1:5e:e9,59282.127742296005,95140,140
29618,80:2b:f9:f1:5e:e9,59282.138307144996,95141,140
29636,80:2b:f9:f1:5e:e9,59341.79757162499,95216,140
29637,80:2b:f9:f1:5e:e9,59342.078367156006,95236,140
29638,80:2b:f9:f1:5e:e9,59342.090764887,95237,140
