,sa,timedifference,sequence no,length
41638,80:2b:f9:f1:5e:e9,80414.184515151,129158,140
41655,80:2b:f9:f1:5e:e9,80443.98401892501,129191,140
41656,80:2b:f9:f1:5e:e9,80444.003144388,129192,140
41657,80:2b:f9:f1:5e:e9,80444.253822501,129210,140
41658,80:2b:f9:f1:5e:e9,80444.265001338,129211,140
41682,80:2b:f9:f1:5e:e9,80503.94676802901,129283,140
41683,80:2b:f9:f1:5e:e9,80504.036405755,129289,140
41716,80:2b:f9:f1:5e:e9,80563.962856725,129385,140
41726,80:2b:f9:f1:5e:e9,80593.982408765,129433,140
41744,80:2b:f9:f1:5e:e9,80623.74550426801,129457,140
41745,80:2b:f9:f1:5e:e9,80623.95962658401,129474,140
41746,80:2b:f9:f1:5e:e9,80623.97167581701,129475,140
41795,80:2b:f9:f1:5e:e9,80713.68638568101,129587,140
41796,80:2b:f9:f1:5e:e9,80713.69656564,129588,140
41797,80:2b:f9:f1:5e:e9,80713.726654429,129590,140
41798,80:2b:f9:f1:5e:e9,80713.916239044,129604,140
41820,80:2b:f9:f1:5e:e9,80743.681817188,129632,140
41821,80:2b:f9:f1:5e:e9,80743.69035280401,129633,140
41822,80:2b:f9:f1:5e:e9,80743.968770976,129653,140
41848,80:2b:f9:f1:5e:e9,80803.654133092,129720,140
41849,80:2b:f9:f1:5e:e9,80803.68234631,129722,140
41850,80:2b:f9:f1:5e:e9,80803.928078037,129739,140
41851,80:2b:f9:f1:5e:e9,80803.93686593701,129740,140
41886,80:2b:f9:f1:5e:e9,80863.614343341,129816,140
41887,80:2b:f9:f1:5e:e9,80863.707572333,129822,140
41888,80:2b:f9:f1:5e:e9,80863.717741189,129823,140
41917,80:2b:f9:f1:5e:e9,80923.633472571,129909,140
41918,80:2b:f9:f1:5e:e9,80923.641904717,129910,140
41932,80:2b:f9:f1:5e:e9,80953.647114443,129959,140
41933,80:2b:f9:f1:5e:e9,80953.657258355,129960,140
41952,80:2b:f9:f1:5e:e9,80983.41527352501,129989,140
41953,80:2b:f9:f1:5e:e9,80983.4242091,129990,140
41954,80:2b:f9:f1:5e:e9,80983.64414534901,130006,140
41955,80:2b:f9:f1:5e:e9,80983.65704348401,130007,140
