,sa,timedifference,sequence no,length
1546,80:2b:f9:f1:5e:e9,2427.358133773,3778,140
1574,80:2b:f9:f1:5e:e9,2457.131160514,3807,140
1575,80:2b:f9:f1:5e:e9,2457.143978345,3808,140
1576,80:2b:f9:f1:5e:e9,2457.360747751,3825,140
1620,80:2b:f9:f1:5e:e9,2547.036488142,3947,140
1621,80:2b:f9:f1:5e:e9,2547.04680198,3948,140
1622,80:2b:f9:f1:5e:e9,2547.060529149,3949,140
1623,80:2b:f9:f1:5e:e9,2547.266909541,3965,140
1624,80:2b:f9:f1:5e:e9,2547.277377883,3966,140
1645,80:2b:f9:f1:5e:e9,2577.05151137,4009,140
1646,80:2b:f9:f1:5e:e9,2577.320865505,4028,140
1647,80:2b:f9:f1:5e:e9,2577.329650212,4029,140
1655,80:2b:f9:f1:5e:e9,2607.199960846,4070,140
1669,80:2b:f9:f1:5e:e9,2636.978462206,4104,140
1670,80:2b:f9:f1:5e:e9,2637.2508184,4123,140
1671,80:2b:f9:f1:5e:e9,2637.261672949,4124,140
1703,80:2b:f9:f1:5e:e9,2696.935568173,4202,140
1704,80:2b:f9:f1:5e:e9,2696.946055511,4203,140
1726,80:2b:f9:f1:5e:e9,2726.987724582,4252,140
1727,80:2b:f9:f1:5e:e9,2726.997886923,4253,140
1745,80:2b:f9:f1:5e:e9,2756.745566472,4276,140
1746,80:2b:f9:f1:5e:e9,2756.7556839729996,4278,140
1763,80:2b:f9:f1:5e:e9,2786.940335796,4344,140
1806,80:2b:f9:f1:5e:e9,2846.665254414,4417,140
1807,80:2b:f9:f1:5e:e9,2846.893232489,4435,140
1808,80:2b:f9:f1:5e:e9,2846.90498854,4436,140
1872,80:2b:f9:f1:5e:e9,2936.817185985,4573,140
1873,80:2b:f9:f1:5e:e9,2936.827364921,4574,140
1885,80:2b:f9:f1:5e:e9,2966.572491757,4603,140
1886,80:2b:f9:f1:5e:e9,2966.8465397910004,4622,140
1887,80:2b:f9:f1:5e:e9,2966.8569986019997,4623,140
1888,80:2b:f9:f1:5e:e9,2966.880808926,4625,140
