,sa,timedifference,sequence no,length
23671,80:2b:f9:f1:5e:e9,46271.99970403299,73938,140
23672,80:2b:f9:f1:5e:e9,46272.038868282994,73941,140
23673,80:2b:f9:f1:5e:e9,46272.058040424,73943,140
23674,80:2b:f9:f1:5e:e9,46272.25085619799,73958,140
23675,80:2b:f9:f1:5e:e9,46272.260847664,73959,140
23691,80:2b:f9:f1:5e:e9,46302.031772476,73997,140
23692,80:2b:f9:f1:5e:e9,46302.055206506004,73999,140
23693,80:2b:f9:f1:5e:e9,46302.29693812799,74016,140
23726,80:2b:f9:f1:5e:e9,46362.003234482,74102,140
23727,80:2b:f9:f1:5e:e9,46362.278994367996,74120,140
23728,80:2b:f9:f1:5e:e9,46362.288886156,74121,140
23764,80:2b:f9:f1:5e:e9,46482.005081917,74290,140
23765,80:2b:f9:f1:5e:e9,46482.013607055,74291,140
23782,80:2b:f9:f1:5e:e9,46541.798928961005,74375,140
23783,80:2b:f9:f1:5e:e9,46541.805821386,74376,140
23784,80:2b:f9:f1:5e:e9,46541.817862954995,74377,140
23785,80:2b:f9:f1:5e:e9,46542.02314402299,74391,140
23786,80:2b:f9:f1:5e:e9,46542.033415676,74392,140
23811,80:2b:f9:f1:5e:e9,46631.72527786499,74517,140
23812,80:2b:f9:f1:5e:e9,46631.987432771,74538,140
23835,80:2b:f9:f1:5e:e9,46661.750114311,74566,140
23836,80:2b:f9:f1:5e:e9,46661.760729794,74567,140
23837,80:2b:f9:f1:5e:e9,46661.786581875,74569,140
23838,80:2b:f9:f1:5e:e9,46662.028808332,74587,140
23839,80:2b:f9:f1:5e:e9,46662.038992471,74588,140
23871,80:2b:f9:f1:5e:e9,46721.73334149,74666,140
23872,80:2b:f9:f1:5e:e9,46722.000379421996,74685,140
23888,80:2b:f9:f1:5e:e9,46781.701951229996,74761,140
