,sa,timedifference,sequence no,length
7870,80:2b:f9:f1:5e:e9,13215.129452023999,20801,140
7871,80:2b:f9:f1:5e:e9,13215.140655924,20802,140
7904,80:2b:f9:f1:5e:e9,13274.854427510001,20879,140
7905,80:2b:f9:f1:5e:e9,13274.864668504,20881,140
7906,80:2b:f9:f1:5e:e9,13275.040996030999,20895,140
7907,80:2b:f9:f1:5e:e9,13275.051488205001,20896,140
7922,80:2b:f9:f1:5e:e9,13305.051412747,20947,140
7923,80:2b:f9:f1:5e:e9,13305.061582997,20948,140
7940,80:2b:f9:f1:5e:e9,13334.820833735,20985,140
7943,80:2b:f9:f1:5e:e9,13335.061308235001,21002,140
7944,80:2b:f9:f1:5e:e9,13335.071485360999,21003,140
8003,80:2b:f9:f1:5e:e9,13424.735509818001,21134,140
8004,80:2b:f9:f1:5e:e9,13424.976158077,21153,140
8027,80:2b:f9:f1:5e:e9,13484.695009963001,21246,140
8050,80:2b:f9:f1:5e:e9,13514.688915233999,21296,140
8051,80:2b:f9:f1:5e:e9,13514.973372679,21316,140
8087,80:2b:f9:f1:5e:e9,13574.648527817,21389,140
8088,80:2b:f9:f1:5e:e9,13574.715132052,21393,140
8089,80:2b:f9:f1:5e:e9,13574.737845772,21395,140
8090,80:2b:f9:f1:5e:e9,13574.750007825998,21396,140
8122,80:2b:f9:f1:5e:e9,13634.46377734,21483,140
8123,80:2b:f9:f1:5e:e9,13634.464944662,21484,140
8125,80:2b:f9:f1:5e:e9,13634.639427077,21499,140
8126,80:2b:f9:f1:5e:e9,13634.647923670998,21500,140
8152,80:2b:f9:f1:5e:e9,13664.652498412,21549,140
8183,80:2b:f9:f1:5e:e9,13724.378118249,21637,140
8184,80:2b:f9:f1:5e:e9,13724.388272354,21638,140
8185,80:2b:f9:f1:5e:e9,13724.60950874,21655,140
8186,80:2b:f9:f1:5e:e9,13724.619197986,21656,140
8215,80:2b:f9:f1:5e:e9,13784.313710059,21731,140
8216,80:2b:f9:f1:5e:e9,13784.336999037,21733,140
8217,80:2b:f9:f1:5e:e9,13784.360388060999,21735,140
