,sa,timedifference,sequence no,length
1922,80:2b:f9:f1:5e:e9,3026.5472453529997,4700,140
1923,80:2b:f9:f1:5e:e9,3026.810247935,4719,140
1924,80:2b:f9:f1:5e:e9,3026.8219741229996,4720,140
1974,80:2b:f9:f1:5e:e9,3086.482147787,4793,140
1975,80:2b:f9:f1:5e:e9,3086.488315289,4794,140
1976,80:2b:f9:f1:5e:e9,3086.580839629,4800,140
2016,80:2b:f9:f1:5e:e9,3146.2929585260003,4882,140
2017,80:2b:f9:f1:5e:e9,3146.303083199,4883,140
2018,80:2b:f9:f1:5e:e9,3146.477753118,4897,140
2019,80:2b:f9:f1:5e:e9,3146.4882318699997,4898,140
2035,80:2b:f9:f1:5e:e9,3176.500198938,4952,140
2070,80:2b:f9:f1:5e:e9,3236.4413606079997,5040,140
2071,80:2b:f9:f1:5e:e9,3236.4515295429997,5041,140
2116,80:2b:f9:f1:5e:e9,3296.1635320910004,5118,140
2117,80:2b:f9:f1:5e:e9,3296.1743368790003,5119,140
2118,80:2b:f9:f1:5e:e9,3296.195681885,5121,140
2119,80:2b:f9:f1:5e:e9,3296.3916024510004,5135,140
2120,80:2b:f9:f1:5e:e9,3296.401785575,5136,140
2164,80:2b:f9:f1:5e:e9,3356.115820647,5208,140
2165,80:2b:f9:f1:5e:e9,3356.127919313,5209,140
2166,80:2b:f9:f1:5e:e9,3356.331542945,5225,140
2167,80:2b:f9:f1:5e:e9,3356.392388255,5228,140
2168,80:2b:f9:f1:5e:e9,3356.4249616029997,5231,140
2203,80:2b:f9:f1:5e:e9,3416.068980201,5297,140
2233,80:2b:f9:f1:5e:e9,3446.057085693,5346,140
2234,80:2b:f9:f1:5e:e9,3446.066443612,5347,140
2245,80:2b:f9:f1:5e:e9,3476.123444205,5398,140
2274,80:2b:f9:f1:5e:e9,3505.8710208840002,5427,140
2277,80:2b:f9:f1:5e:e9,3505.881024119,5429,140
2301,80:2b:f9:f1:5e:e9,3536.024298524,5486,140
2302,80:2b:f9:f1:5e:e9,3536.0352115349997,5487,140
2303,80:2b:f9:f1:5e:e9,3536.079696746,5491,140
2344,80:2b:f9:f1:5e:e9,3595.789702827,5571,140
2345,80:2b:f9:f1:5e:e9,3595.8000271329997,5572,140
2346,80:2b:f9:f1:5e:e9,3596.017201136,5589,140
2347,80:2b:f9:f1:5e:e9,3596.0273835629996,5590,140
