,sa,timedifference,sequence no,length
37438,80:2b:f9:f1:5e:e9,73819.83713813401,119322,140
37485,80:2b:f9:f1:5e:e9,73879.584938654,119390,140
37486,80:2b:f9:f1:5e:e9,73879.59766475901,119391,140
37487,80:2b:f9:f1:5e:e9,73879.608688662,119392,140
37488,80:2b:f9:f1:5e:e9,73879.803136935,119407,140
37489,80:2b:f9:f1:5e:e9,73879.813299985,119408,140
37550,80:2b:f9:f1:5e:e9,73969.563923465,119538,140
37551,80:2b:f9:f1:5e:e9,73969.82464472101,119557,140
37552,80:2b:f9:f1:5e:e9,73969.836624773,119558,140
37586,80:2b:f9:f1:5e:e9,74029.608266194,119638,140
37587,80:2b:f9:f1:5e:e9,74029.618403952,119639,140
37629,80:2b:f9:f1:5e:e9,74089.538160328,119726,140
37630,80:2b:f9:f1:5e:e9,74089.583198844,119730,140
37631,80:2b:f9:f1:5e:e9,74089.59495314401,119731,140
37663,80:2b:f9:f1:5e:e9,74149.32046777701,119806,140
37664,80:2b:f9:f1:5e:e9,74149.56412105101,119823,140
37713,80:2b:f9:f1:5e:e9,74209.300800539,119894,140
37729,80:2b:f9:f1:5e:e9,74239.474279374,119951,140
37746,80:2b:f9:f1:5e:e9,74269.262525569,119982,140
37747,80:2b:f9:f1:5e:e9,74269.540339585,120002,140
37748,80:2b:f9:f1:5e:e9,74269.55048518101,120003,140
37786,80:2b:f9:f1:5e:e9,74329.24821781201,120068,140
37787,80:2b:f9:f1:5e:e9,74329.513799363,120087,140
37788,80:2b:f9:f1:5e:e9,74329.523930569,120088,140
37821,80:2b:f9:f1:5e:e9,74389.30001561201,120161,140
37822,80:2b:f9:f1:5e:e9,74389.310230808,120162,140
