,sa,timedifference,sequence no,length
35199,80:2b:f9:f1:5e:e9,70252.55499354,113282,140
35200,80:2b:f9:f1:5e:e9,70252.56422430101,113283,140
35201,80:2b:f9:f1:5e:e9,70252.786814402,113300,140
35222,80:2b:f9:f1:5e:e9,70312.52560518701,113382,140
35223,80:2b:f9:f1:5e:e9,70312.562438493,113385,140
35224,80:2b:f9:f1:5e:e9,70312.756406339,113400,140
35225,80:2b:f9:f1:5e:e9,70312.76479921301,113401,140
35261,80:2b:f9:f1:5e:e9,70372.778614163,113516,140
35262,80:2b:f9:f1:5e:e9,70372.789178038,113517,140
35263,80:2b:f9:f1:5e:e9,70372.800849947,113518,140
35264,80:2b:f9:f1:5e:e9,70372.815621638,113519,140
35284,80:2b:f9:f1:5e:e9,70402.775767711,113577,140
35285,80:2b:f9:f1:5e:e9,70402.78378639901,113578,140
35321,80:2b:f9:f1:5e:e9,70462.47353939601,113656,140
35322,80:2b:f9:f1:5e:e9,70462.56251233102,113662,140
35323,80:2b:f9:f1:5e:e9,70462.572236708,113663,140
35355,80:2b:f9:f1:5e:e9,70522.30350737201,113751,140
35356,80:2b:f9:f1:5e:e9,70522.31356732,113753,140
35357,80:2b:f9:f1:5e:e9,70522.49978718601,113768,140
35367,80:2b:f9:f1:5e:e9,70552.51326448501,113816,140
35368,80:2b:f9:f1:5e:e9,70552.523446909,113817,140
35396,80:2b:f9:f1:5e:e9,70582.28726723,113853,140
35451,80:2b:f9:f1:5e:e9,70672.22604545401,114010,140
35452,80:2b:f9:f1:5e:e9,70672.23625163901,114011,140
35453,80:2b:f9:f1:5e:e9,70672.24810961701,114012,140
35454,80:2b:f9:f1:5e:e9,70672.462684589,114029,140
35470,80:2b:f9:f1:5e:e9,70702.51180887401,114085,140
35492,80:2b:f9:f1:5e:e9,70762.197781673,114160,140
35493,80:2b:f9:f1:5e:e9,70762.214620075,114161,140
35494,80:2b:f9:f1:5e:e9,70762.48463048901,114181,140
