,sa,timedifference,sequence no,length
6131,80:2b:f9:f1:5e:e9,10218.450282224,15964,140
6178,80:2b:f9:f1:5e:e9,10308.163606258999,16088,140
6179,80:2b:f9:f1:5e:e9,10308.173686084,16090,140
6180,80:2b:f9:f1:5e:e9,10308.349857064,16104,140
6181,80:2b:f9:f1:5e:e9,10308.360023491,16105,140
6210,80:2b:f9:f1:5e:e9,10338.365395196,16155,140
6211,80:2b:f9:f1:5e:e9,10338.375589152,16156,140
6233,80:2b:f9:f1:5e:e9,10368.349309286,16213,140
6234,80:2b:f9:f1:5e:e9,10368.360184401,16214,140
6286,80:2b:f9:f1:5e:e9,10458.026069882,16332,140
6287,80:2b:f9:f1:5e:e9,10458.058533525,16335,140
6288,80:2b:f9:f1:5e:e9,10458.280045996,16351,140
6289,80:2b:f9:f1:5e:e9,10458.290264948999,16352,140
6305,80:2b:f9:f1:5e:e9,10488.033016263,16389,140
6306,80:2b:f9:f1:5e:e9,10488.050053889,16390,140
6307,80:2b:f9:f1:5e:e9,10488.309555583,16409,140
6308,80:2b:f9:f1:5e:e9,10488.319708515,16410,140
6309,80:2b:f9:f1:5e:e9,10488.345157943999,16412,140
6352,80:2b:f9:f1:5e:e9,10547.993344925,16483,140
6353,80:2b:f9:f1:5e:e9,10548.264179713,16503,140
6354,80:2b:f9:f1:5e:e9,10548.274349723999,16504,140
6375,80:2b:f9:f1:5e:e9,10577.872136631,16523,140
6398,80:2b:f9:f1:5e:e9,10607.942551940001,16580,140
6399,80:2b:f9:f1:5e:e9,10607.952609562999,16581,140
6400,80:2b:f9:f1:5e:e9,10608.01434198,16584,140
6401,80:2b:f9:f1:5e:e9,10608.024552037,16585,140
6402,80:2b:f9:f1:5e:e9,10608.03811775,16586,140
6436,80:2b:f9:f1:5e:e9,10667.758129263999,16663,140
6437,80:2b:f9:f1:5e:e9,10667.768278676,16664,140
6438,80:2b:f9:f1:5e:e9,10667.947314716,16677,140
6439,80:2b:f9:f1:5e:e9,10667.957432388,16678,140
6453,80:2b:f9:f1:5e:e9,10697.967159288,16727,140
6494,80:2b:f9:f1:5e:e9,10757.656598176,16802,140
6495,80:2b:f9:f1:5e:e9,10757.679343877,16806,140
6496,80:2b:f9:f1:5e:e9,10757.922766557,16824,140
